image_name,cluster_label,pca_x,pca_y,plot_x,plot_y,tsne_x,tsne_y,distance_to_centroid,distance_to_medoid
image_0001,0,-1.047328627992365,0.08650360942006308,-1.047328627992365,0.08650360942006308,-3.360606,-2.84679,1.00465865372547,1.00465865372547
image_0002,1,9.26829894051166,4.4388913462156125,9.26829894051166,4.4388913462156125,-5.2048683,5.766109,0.22186450992376483,0.22186450992376483
image_0003,1,-5.677652356329624,7.610821701655309,-5.677652356329624,7.610821701655309,-6.556108,5.414256,0.1565652179138447,0.1565652179138447
image_0004,0,11.554927961783722,-2.0681103676602643,11.554927961783722,-2.0681103676602643,2.9968183,-2.7842107,0.5847414462530423,0.5847414462530423
image_0005,1,1.7673274189193995,3.8433195766123402,1.7673274189193995,3.8433195766123402,-8.21873,3.1805341,0.2599137879716721,0.2599137879716721
image_0006,0,13.10609248535147,-5.0712523851505145,13.10609248535147,-5.0712523851505145,5.865099,-3.7644544,0.09354386017473149,0.09354386017473149
image_0007,1,9.425261215258638,5.506259890046862,9.425261215258638,5.506259890046862,-3.988425,3.3541296,0.360767799923159,0.360767799923159
image_0008,0,12.218979022149526,-3.333525442635404,12.218979022149526,-3.333525442635404,2.1117039,-3.2272065,0.42327175216662494,0.42327175216662494
image_0009,0,9.116655090194024,-2.846752839237844,9.116655090194024,-2.846752839237844,4.900726,-2.5034053,0.2092934840779722,0.2092934840779722
image_0010,1,1.2497653498066983,2.961059962861789,1.2497653498066983,2.961059962861789,-8.631489,2.9873948,0.46829226148820247,0.46829226148820247
image_0011,1,5.68981138168837,3.581545392480882,5.68981138168837,3.581545392480882,-8.012463,3.4509602,0.41056345091805746,0.41056345091805746
image_0012,1,2.419231275810562,5.118583478375409,2.419231275810562,5.118583478375409,-6.300067,2.2663646,0.42723792033574504,0.42723792033574504
image_0013,1,7.084892101478194,2.9437173651373674,7.084892101478194,2.9437173651373674,-7.698693,5.475476,0.3460346387027695,0.3460346387027695
image_0014,1,9.68920981365556,0.0017803533691885085,9.68920981365556,0.0017803533691885085,-6.78235,-1.7648581,1.0923175602821844,1.0923175602821844
image_0015,0,8.418856779994224,-0.5377900879181778,8.418856779994224,-0.5377900879181778,0.80303454,-1.73741,1.0310943944606463,1.0310943944606463
image_0016,0,2.523125626973038,-1.501463486467919,2.523125626973038,-1.501463486467919,-2.1131961,-3.4203892,0.5054339339122353,0.5054339339122353
image_0017,1,3.991952268589455,3.7806451642049876,3.991952268589455,3.7806451642049876,-4.626163,5.033106,0.05704117339857395,0.05704117339857395
image_0018,0,9.032339616584364,-0.3766828456109809,9.032339616584364,-0.3766828456109809,-3.4486315,-4.657122,0.8382818344341778,0.8382818344341778
image_0019,1,1.3643796835217976,0.8811833369781626,1.3643796835217976,0.8811833369781626,-2.7417083,7.806176,0.6650093482005598,0.6650093482005598
image_0020,1,3.7199240438030268,-0.25697910530966706,3.7199240438030268,-0.25697910530966706,5.705882,2.1714518,0.9444803478493452,0.9444803478493452
image_0021,1,2.2256423401861722,2.5507886275344873,2.2256423401861722,2.5507886275344873,-8.299157,1.9753908,0.41165106630109205,0.41165106630109205
image_0022,0,6.057660962559843,-0.19717137328897302,6.057660962559843,-0.19717137328897302,-3.1923018,-4.1986475,0.7515610751932574,0.7515610751932574
image_0023,0,-2.466739409098636,-2.776947779898261,-2.466739409098636,-2.776947779898261,7.300225,-2.3828814,0.26595999846355356,0.26595999846355356
image_0024,0,5.080427874000866,-3.852937523426572,5.080427874000866,-3.852937523426572,0.5207536,-5.0581975,0.3746599774420537,0.3746599774420537
image_0025,0,9.415148939145205,-0.12713946540931184,9.415148939145205,-0.12713946540931184,-2.8567564,-2.1991518,0.7744092091625314,0.7744092091625314
image_0026,1,17.568764950950595,-0.5837141920376067,17.568764950950595,-0.5837141920376067,4.648417,0.35025397,0.967578039217777,0.967578039217777
image_0027,1,23.120566759493197,3.304346371698552,23.120566759493197,3.304346371698552,-6.8942347,0.60448635,0.5830115452341026,0.5830115452341026
image_0028,1,26.660394654087835,5.00091846137778,26.660394654087835,5.00091846137778,-6.3897853,3.5981212,0.149488142003939,0.149488142003939
image_0029,1,29.21473487380233,-0.29854261664091514,29.21473487380233,-0.29854261664091514,4.416391,0.5392835,0.8990109704877245,0.8990109704877245
image_0030,1,21.5274936771539,1.3849590236816867,21.5274936771539,1.3849590236816867,0.4213597,4.2545147,0.7286294028652319,0.7286294028652319
image_0031,0,11.210916236574818,0.2622355779898596,11.210916236574818,0.2622355779898596,8.282665,1.571118,0.8452674728908376,0.8452674728908376
image_0032,1,13.77271904997425,6.397349324407415,13.77271904997425,6.397349324407415,-7.0631056,3.0530329,0.15644365681090644,0.15644365681090644
image_0033,0,20.831622108798427,-1.0572285416454712,20.831622108798427,-1.0572285416454712,5.543339,0.726552,0.6073164365510781,0.6073164365510781
image_0034,0,26.00872937260413,-5.967200770933544,26.00872937260413,-5.967200770933544,5.5491967,-3.7606604,0.0,0.0
image_0035,1,29.404814738556187,3.8391544735862992,29.404814738556187,3.8391544735862992,-3.3197293,4.649279,0.33254478378380803,0.33254478378380803
image_0036,1,18.293538507690894,2.2272799994013486,18.293538507690894,2.2272799994013486,-0.24655537,4.0664415,0.698401351926444,0.698401351926444
image_0037,0,25.468977055768676,0.3954383946854611,25.468977055768676,0.3954383946854611,5.833748,1.2662826,0.7600462744336021,0.7600462744336021
image_0038,0,8.345339395904741,-3.955245197706449,8.345339395904741,-3.955245197706449,4.7903543,-4.4232945,0.07190101739411103,0.07190101739411103
image_0039,1,9.88454151895066,2.5074913888883796,9.88454151895066,2.5074913888883796,-0.65372247,5.400602,0.5280515663328333,0.5280515663328333
image_0040,1,6.879304973749409,0.15487375808673667,6.879304973749409,0.15487375808673667,3.7935703,2.1485221,0.779315092549376,0.779315092549376
image_0041,0,15.802962197210896,-2.0838489257738884,15.802962197210896,-2.0838489257738884,5.837599,0.17121941,0.5434905830671595,0.5434905830671595
image_0042,1,14.73079838815851,2.440203988416134,14.73079838815851,2.440203988416134,-5.338865,3.2818668,0.32706728495745796,0.32706728495745796
image_0043,1,12.746306320316425,0.991867846559924,12.746306320316425,0.991867846559924,0.295484,4.608096,0.6627206921166646,0.6627206921166646
image_0044,1,21.66216086213368,0.5202624681636447,21.66216086213368,0.5202624681636447,4.736706,1.6193615,0.8148862190543219,0.8148862190543219
image_0045,0,19.80325220922394,-2.760972616467531,19.80325220922394,-2.760972616467531,6.2533135,-1.3529749,0.20612941726521916,0.20612941726521916
image_0046,1,14.927397553357652,-0.23882308796271262,14.927397553357652,-0.23882308796271262,-1.2691457,-2.0699973,1.3177732568990743,1.3177732568990743
image_0047,0,26.31816790597064,0.37771897594454873,26.31816790597064,0.37771897594454873,6.566012,1.4174677,0.7233656863434904,0.7233656863434904
image_0048,0,25.735514611161005,-2.4222887268534326,25.735514611161005,-2.4222887268534326,-1.5101879,-3.5211682,0.2639659418619946,0.2639659418619946
image_0049,0,18.798408111506067,-2.06968117234922,18.798408111506067,-2.06968117234922,5.1872787,-1.9410297,0.259462473564416,0.259462473564416
image_0050,1,26.344967146175417,3.4207018469424195,26.344967146175417,3.4207018469424195,-6.3286686,1.7755929,0.36752517311067634,0.36752517311067634
image_0051,1,-0.897435121010466,0.9631317097141353,-0.897435121010466,0.9631317097141353,-0.6500757,5.8145404,0.7099906120099762,0.7099906120099762
image_0052,0,-1.2145649269188017,-2.2662261671886825,-1.2145649269188017,-2.2662261671886825,3.5659757,-3.4945135,0.4497708722467032,0.4497708722467032
image_0053,1,-10.759051176736978,0.9199249737486875,-10.759051176736978,0.9199249737486875,-4.855747,1.4185201,0.47831298708172754,0.47831298708172754
image_0054,0,-6.079570488540867,-3.493711725493726,-6.079570488540867,-3.493711725493726,3.9419875,-2.8091428,0.27554187871246383,0.27554187871246383
image_0055,0,-2.4744091547705254,-2.7859905937783127,-2.4744091547705254,-2.7859905937783127,3.5335836,-4.523134,0.24517669363526529,0.24517669363526529
image_0056,0,-3.3082649544643266,-0.9921804248810878,-3.3082649544643266,-0.9921804248810878,8.257595,-1.3165724,0.5384695569876585,0.5384695569876585
