child_1,child_2,distance,n_observations
163.0,171.0,0.05393534324040239,2.0
3.0,103.0,0.05712389399954321,2.0
106.0,130.0,0.05801602943951223,2.0
4.0,9.0,0.06932171237077278,2.0
135.0,139.0,0.07605652382985773,2.0
1.0,186.0,0.07683265339977446,3.0
131.0,147.0,0.08651666157555393,2.0
99.0,125.0,0.09625282179304384,2.0
40.0,105.0,0.09945513810977524,2.0
128.0,178.0,0.10151570867481252,2.0
10.0,101.0,0.10353682198911796,2.0
146.0,182.0,0.10622229623599111,2.0
50.0,102.0,0.10622497776124074,2.0
113.0,126.0,0.11825100668676813,2.0
16.0,183.0,0.12535451609447723,2.0
28.0,47.0,0.1286652043503168,2.0
60.0,111.0,0.13191558275395043,2.0
83.0,193.0,0.1359173135667362,3.0
142.0,191.0,0.13655327779850174,3.0
86.0,180.0,0.1366488769926757,2.0
120.0,170.0,0.1381271088710062,2.0
187.0,197.0,0.13958394745719746,4.0
91.0,194.0,0.14405874531336343,3.0
52.0,79.0,0.14471937379311162,2.0
188.0,190.0,0.14491572280597595,5.0
45.0,189.0,0.14703366489148545,3.0
144.0,192.0,0.14830966177460475,3.0
68.0,74.0,0.1507887787215566,2.0
8.0,204.0,0.15353214751213173,3.0
92.0,161.0,0.15745894455400433,2.0
13.0,114.0,0.1597652660967892,2.0
29.0,33.0,0.1661312375028965,2.0
11.0,20.0,0.16691391227891417,2.0
207.0,210.0,0.17285050480020506,6.0
5.0,179.0,0.17511428997664003,2.0
104.0,184.0,0.1757820844335749,2.0
32.0,46.0,0.17724665500022418,2.0
27.0,202.0,0.17726726632552026,4.0
195.0,206.0,0.18003038374932212,6.0
67.0,213.0,0.1912149411409579,4.0
70.0,151.0,0.19177067149249416,2.0
30.0,136.0,0.19262332770178037,2.0
157.0,162.0,0.19447669043718363,2.0
110.0,123.0,0.19544849160631905,2.0
2.0,15.0,0.19903424879909415,2.0
36.0,164.0,0.19913703047382525,2.0
39.0,78.0,0.19979661741472998,2.0
141.0,181.0,0.20222310006492905,2.0
166.0,185.0,0.20677222909729698,3.0
76.0,118.0,0.20778333985165554,2.0
58.0,212.0,0.21269185673707153,3.0
51.0,198.0,0.21462648185259398,3.0
82.0,107.0,0.2180602391237475,2.0
14.0,115.0,0.2202891357654847,2.0
77.0,93.0,0.22306397128351219,2.0
22.0,116.0,0.22676209161098615,2.0
117.0,154.0,0.22881466723845978,2.0
7.0,54.0,0.2291184112171919,2.0
138.0,205.0,0.22950644653870578,3.0
41.0,168.0,0.23046124231553566,2.0
216.0,222.0,0.23247991812076013,6.0
59.0,66.0,0.23358922724080744,2.0
98.0,155.0,0.23579620636445342,2.0
96.0,214.0,0.2425091864806858,3.0
148.0,203.0,0.24437645231141322,4.0
95.0,112.0,0.24499933089554138,2.0
64.0,227.0,0.24526181546219455,3.0
42.0,221.0,0.2452976473946124,3.0
133.0,172.0,0.24529975702152396,2.0
236.0,245.0,0.24585798532967143,9.0
48.0,72.0,0.24768980917497152,2.0
