child_1,child_2,distance,n_observations
13.0,31.0,0.06273064092819647,2.0
8.0,105.0,0.07754585970346939,2.0
4.0,10.0,0.09102012421549566,2.0
115.0,117.0,0.09238166971353545,2.0
94.0,96.0,0.09454348804249513,2.0
75.0,148.0,0.10440406841947913,2.0
91.0,152.0,0.10810373575441212,2.0
114.0,141.0,0.10872053207402188,2.0
54.0,62.0,0.11392315907773687,2.0
32.0,33.0,0.11777677107161,2.0
43.0,73.0,0.12451356973678596,2.0
150.0,188.0,0.12496255540926204,3.0
90.0,161.0,0.13015677445384177,2.0
29.0,40.0,0.13497445061931057,2.0
38.0,195.0,0.14638582783819531,3.0
47.0,186.0,0.14950170094441007,3.0
20.0,185.0,0.1525224407401437,3.0
145.0,160.0,0.15366818621281997,2.0
83.0,125.0,0.15400715497220996,2.0
79.0,80.0,0.15927382342133334,2.0
5.0,16.0,0.16162078133530156,2.0
30.0,46.0,0.17313957748454967,2.0
176.0,187.0,0.17334310980568324,3.0
2.0,17.0,0.175252023069708,2.0
194.0,198.0,0.17546088432686652,4.0
18.0,99.0,0.18061723417052122,2.0
76.0,121.0,0.18208218874925475,2.0
88.0,118.0,0.18309445727936058,2.0
97.0,130.0,0.18684135351801678,2.0
77.0,204.0,0.19131446658518103,3.0
6.0,104.0,0.19342019552966283,2.0
82.0,191.0,0.1958273715148307,3.0
37.0,199.0,0.19609148846159416,4.0
140.0,189.0,0.19609342533366214,3.0
196.0,201.0,0.1961947282434738,6.0
0.0,109.0,0.1995165199574468,2.0
11.0,165.0,0.19998482602812495,2.0
28.0,35.0,0.2015017367629408,2.0
51.0,193.0,0.2031855491037528,3.0
3.0,50.0,0.2040117359532042,2.0
153.0,207.0,0.2043699744889442,4.0
178.0,180.0,0.20578675253241618,2.0
133.0,155.0,0.21461278696952268,2.0
200.0,209.0,0.21523711808871737,7.0
124.0,208.0,0.21656486179341933,3.0
134.0,211.0,0.21730671745602315,3.0
44.0,175.0,0.22026068278031707,2.0
127.0,143.0,0.22054944323030912,2.0
34.0,48.0,0.22058754698827476,2.0
66.0,190.0,0.22099781869725765,3.0
203.0,214.0,0.2216034418409691,5.0
36.0,103.0,0.22395878761727306,2.0
113.0,173.0,0.22505655797629398,2.0
149.0,202.0,0.2302893475315405,3.0
111.0,112.0,0.23185495777075082,2.0
171.0,229.0,0.23553769907246233,4.0
225.0,234.0,0.24369254445234012,7.0
89.0,98.0,0.24544026103867544,2.0
56.0,158.0,0.2493499737117536,2.0
210.0,220.0,0.2538472120854479,4.0
142.0,219.0,0.2542435522570253,7.0
223.0,233.0,0.2547401881961088,5.0
45.0,184.0,0.26463846464483487,2.0
84.0,177.0,0.2665538788448468,2.0
174.0,228.0,0.26743431604350076,8.0
128.0,166.0,0.2684456390252641,2.0
78.0,102.0,0.2800797625238449,2.0
15.0,206.0,0.2802084997889212,3.0
215.0,217.0,0.2825884277337988,6.0
192.0,238.0,0.2842798883849138,5.0
197.0,235.0,0.2862483753034494,7.0
129.0,253.0,0.289804573355297,7.0
126.0,181.0,0.2955233279020808,2.0
116.0,218.0,0.29578173845499584,4.0
65.0,85.0,0.2973034318497052,2.0
95.0,157.0,0.2973665091445147,2.0
212.0,248.0,0.2999903528978056,4.0
245.0,246.0,0.30146584908762514,12.0
26.0,27.0,0.30164310870218036,2.0
87.0,232.0,0.3043281349042781,3.0
108.0,216.0,0.30598372677625,4.0
100.0,252.0,0.3076748056776035,4.0
250.0,265.0,0.3157287568688766,6.0
24.0,182.0,0.3167348110144328,2.0
138.0,241.0,0.3184554915187891,8.0
132.0,135.0,0.3203776577901877,2.0
52.0,162.0,0.32086565626423136,2.0
222.0,249.0,0.3253611565019182,10.0
205.0,226.0,0.32773466737264034,4.0
221.0,256.0,0.3278591488237717,9.0
230.0,255.0,0.330563148904202,10.0
110.0,272.0,0.3317660427749239,11.0
12.0,239.0,0.332537910044333,3.0
231.0,247.0,0.33846032652579383,4.0
92.0,131.0,0.34297415688750266,2.0
7.0,154.0,0.3441743211120576,2.0
42.0,120.0,0.34437641787175055,2.0
136.0,179.0,0.34884285207883714,2.0
69.0,167.0,0.34897736513542243,2.0
39.0,224.0,0.35322179930429065,3.0
1.0,169.0,0.3592880800187921,2.0
9.0,244.0,0.36101719600443927,5.0
213.0,260.0,0.3619317727831384,4.0
23.0,106.0,0.3622114428302833,2.0
227.0,258.0,0.3624070037625101,6.0
164.0,242.0,0.3638651586790851,3.0
261.0,275.0,0.36407512355976906,14.0
254.0,269.0,0.3649187856907178,13.0
240.0,274.0,0.3693003418948714,13.0
262.0,278.0,0.37102096895505826,16.0
144.0,147.0,0.3736461697957578,2.0
259.0,264.0,0.3842315508560164,5.0
14.0,273.0,0.3971586878396558,5.0
107.0,139.0,0.4001033128685242,2.0
58.0,59.0,0.4045730748017321,2.0
49.0,263.0,0.40901682282193763,3.0
86.0,251.0,0.4120908729002913,3.0
68.0,163.0,0.41348076491068764,2.0
21.0,81.0,0.41643812741457575,2.0
151.0,290.0,0.42211658705642413,4.0
146.0,277.0,0.42495207950893893,4.0
285.0,291.0,0.4340304656163282,16.0
268.0,284.0,0.443972441535875,5.0
137.0,168.0,0.4440903509678634,2.0
292.0,301.0,0.44425495319498776,16.0
237.0,294.0,0.4478013651053279,18.0
53.0,289.0,0.45006352127755545,7.0
281.0,288.0,0.4542936698472272,4.0
283.0,297.0,0.4551036939249546,7.0
71.0,243.0,0.4656579142374168,3.0
63.0,183.0,0.4698033948141067,2.0
270.0,306.0,0.4732639415056425,18.0
74.0,266.0,0.4734025737021708,5.0
19.0,279.0,0.47807213087049805,3.0
64.0,156.0,0.4810012247659742,2.0
271.0,282.0,0.4829272951059841,4.0
72.0,303.0,0.48488094747305804,3.0
286.0,293.0,0.4901575903693517,18.0
276.0,310.0,0.49135576710442774,29.0
267.0,316.0,0.4960377503107432,24.0
119.0,312.0,0.4961546366871113,5.0
25.0,300.0,0.49631364514543264,4.0
