image_name,cluster_label,pca_x,pca_y,plot_x,plot_y,tsne_x,tsne_y,distance_to_centroid,distance_to_medoid
image_0001,1,5.127549396741085,8.331558059939622,5.127549396741085,8.331558059939622,-2.3717842,-5.6919227,0.41672768860118614,0.41672768860118614
image_0002,1,-0.9037322454423802,2.7444715348847737,-0.9037322454423802,2.7444715348847737,3.061245,-8.365695,0.8094044010259122,0.8094044010259122
image_0003,1,21.1352203572806,0.5423678854221889,21.1352203572806,0.5423678854221889,-4.682123,-1.3002598,0.9044792041173084,0.9044792041173084
image_0004,1,14.908515433376609,6.515152185669295,14.908515433376609,6.515152185669295,1.4697504,-8.027511,0.5329579058702987,0.5329579058702987
image_0005,0,-7.850191445932626,-2.543260336478973,-7.850191445932626,-2.543260336478973,-0.47114372,10.495062,0.6983782176411453,0.6983782176411453
image_0006,1,14.000868986800095,2.316928474424512,14.000868986800095,2.316928474424512,3.284107,-9.352156,0.7967601194126183,0.7967601194126183
image_0007,1,5.11068117524837,3.3992956493550524,5.11068117524837,3.3992956493550524,1.4236681,-6.1119533,0.36267285737724064,0.36267285737724064
image_0008,1,-0.31746357110156104,4.691508904231699,-0.31746357110156104,4.691508904231699,2.1763334,-7.616439,0.5317507773732904,0.5317507773732904
image_0009,0,25.845407948211644,-2.9834801499833823,25.845407948211644,-2.9834801499833823,-1.2035284,2.8170447,0.7280365153146307,0.7280365153146307
image_0010,0,9.671247762552166,-0.126874950446264,9.671247762552166,-0.126874950446264,-2.6781526,1.8660423,0.9837436131703376,0.9837436131703376
image_0011,0,4.814570711812354,-10.848306483143494,4.814570711812354,-10.848306483143494,-2.9428866,6.457965,0.39199891532617304,0.39199891532617304
image_0012,1,11.65612152202371,4.344502929766926,11.65612152202371,4.344502929766926,-2.1059704,-9.196768,0.58305846309025,0.58305846309025
image_0013,0,11.256531019830273,-2.94445805782053,11.256531019830273,-2.94445805782053,-4.0469775,6.39317,0.7730850268640228,0.7730850268640228
image_0014,1,13.594045801609596,6.25446806194892,13.594045801609596,6.25446806194892,1.3852408,-3.4098396,0.339975092841005,0.339975092841005
image_0015,0,4.711249344479363,-5.992197412604051,4.711249344479363,-5.992197412604051,-2.164813,8.385947,0.4535831483294579,0.4535831483294579
image_0016,0,2.1288939939629947,1.3070682824422724,2.1288939939629947,1.3070682824422724,4.3491206,-1.6418447,1.044237103569306,1.044237103569306
image_0017,1,15.097577382379795,0.09007842197999125,15.097577382379795,0.09007842197999125,-6.8982425,-6.9705906,1.1430000532832794,1.1430000532832794
image_0018,0,4.876562211780471,-7.658422151162552,4.876562211780471,-7.658422151162552,-2.3701153,6.178171,0.395403452349976,0.395403452349976
image_0019,0,7.442162686323982,-5.500964013233059,7.442162686323982,-5.500964013233059,-2.5192928,6.785955,0.3712326596027281,0.3712326596027281
image_0020,0,6.233368424098579,1.3692568949078872,6.233368424098579,1.3692568949078872,0.3765781,-1.2890619,1.123284068316841,1.123284068316841
image_0021,1,9.121643292483553,4.871773487062727,9.121643292483553,4.871773487062727,4.3550377,-3.823518,0.6999020096361801,0.6999020096361801
image_0022,0,-7.115969439407703,-3.1255323934469907,-7.115969439407703,-3.1255323934469907,1.1058153,2.1454763,0.6050000636245705,0.6050000636245705
image_0023,0,1.1109265174456744,-9.309734157671064,1.1109265174456744,-9.309734157671064,-1.8421031,7.4299226,0.3467391777289638,0.3467391777289638
image_0024,0,4.9788059219379805,-3.373292801300153,4.9788059219379805,-3.373292801300153,-0.1018566,1.3215288,0.6228653303021703,0.6228653303021703
image_0025,0,11.734863306084188,-8.738083221914936,11.734863306084188,-8.738083221914936,-0.54368746,5.5897193,0.21400406400836924,0.21400406400836924
image_0026,1,16.44937369740789,2.3823265477949684,16.44937369740789,2.3823265477949684,0.14762366,-2.2283928,0.6742552835000095,0.6742552835000095
image_0027,1,31.1130998617864,-0.8060412693453917,31.1130998617864,-0.8060412693453917,-0.3682628,1.8363417,1.066544423073699,1.066544423073699
image_0028,0,29.947705175714052,-5.513492231611395,29.947705175714052,-5.513492231611395,-0.54702824,3.4969008,0.5214054627854762,0.5214054627854762
image_0029,1,33.1181052610048,1.9482693025611542,33.1181052610048,1.9482693025611542,3.368969,-9.796845,0.9752753484002686,0.9752753484002686
image_0030,0,23.11200686205337,-2.69671493087231,23.11200686205337,-2.69671493087231,2.9228494,1.8554436,0.7385229084952056,0.7385229084952056
image_0031,1,12.737729670842398,4.532191401292778,12.737729670842398,4.532191401292778,2.7672558,-9.651424,0.6903062638087081,0.6903062638087081
image_0032,1,14.339076711023019,-1.0576957447748063,14.339076711023019,-1.0576957447748063,-6.7990694,-6.876943,1.2184076261946182,1.2184076261946182
