child_1,child_2,distance,n_observations
130.0,168.0,0.05403658209372031,2.0
138.0,149.0,0.07168605943463124,2.0
116.0,183.0,0.07421562005279425,2.0
7.0,17.0,0.07956358942795005,2.0
173.0,180.0,0.1020828329161525,2.0
34.0,120.0,0.10564120471006566,2.0
40.0,174.0,0.10895358817354128,2.0
33.0,48.0,0.11221171520566509,2.0
160.0,177.0,0.11415815466281165,2.0
61.0,84.0,0.11495950349449513,2.0
144.0,169.0,0.11532934598491995,2.0
104.0,163.0,0.12633338596979793,2.0
23.0,106.0,0.12840359396731582,2.0
78.0,79.0,0.13013965196436195,2.0
101.0,147.0,0.13453089304975618,2.0
114.0,121.0,0.13858401800305042,2.0
26.0,85.0,0.13884807793494824,2.0
31.0,39.0,0.14239712247192893,2.0
3.0,110.0,0.1441286394372865,2.0
159.0,166.0,0.14424528194325348,2.0
167.0,186.0,0.14729859006140095,3.0
35.0,117.0,0.14887597949780174,2.0
67.0,185.0,0.14937815446093888,3.0
15.0,22.0,0.15126073846082477,2.0
161.0,170.0,0.15400520503661685,2.0
58.0,191.0,0.15479927983813435,3.0
118.0,197.0,0.15646174724937428,3.0
109.0,150.0,0.15939740876054376,2.0
194.0,198.0,0.16095524156812258,4.0
24.0,123.0,0.1698653937102954,2.0
11.0,134.0,0.170280842000057,2.0
57.0,75.0,0.1722417734195597,2.0
189.0,199.0,0.17547303329341546,4.0
158.0,187.0,0.17806530581038454,3.0
19.0,55.0,0.18601794868882393,2.0
62.0,82.0,0.18791582210373592,2.0
52.0,181.0,0.18806928245881305,2.0
98.0,215.0,0.19063159479538244,3.0
195.0,207.0,0.1919482992482772,5.0
190.0,209.0,0.19229884114157714,4.0
38.0,192.0,0.1962023182528475,3.0
182.0,193.0,0.1979265646517298,3.0
63.0,152.0,0.19809003983107032,2.0
69.0,162.0,0.19904609685871688,2.0
16.0,91.0,0.20109939176818292,2.0
107.0,132.0,0.20272445842984133,2.0
4.0,176.0,0.20538664382234872,2.0
30.0,76.0,0.20671771278894446,2.0
125.0,129.0,0.21008153536609686,2.0
119.0,172.0,0.21302335750574242,2.0
68.0,220.0,0.21454408511854112,3.0
72.0,202.0,0.21562453539269882,3.0
42.0,94.0,0.21809101933387542,2.0
154.0,212.0,0.2181374858381988,3.0
77.0,99.0,0.22258055189154846,2.0
102.0,156.0,0.22297210981469706,2.0
1.0,175.0,0.22500389373713947,2.0
6.0,20.0,0.23690845607963862,2.0
126.0,217.0,0.23718137809788284,5.0
54.0,239.0,0.2373364696141207,3.0
223.0,236.0,0.24440846088214843,8.0
25.0,238.0,0.25082557659173904,4.0
188.0,208.0,0.2516935020483442,4.0
210.0,228.0,0.25194053341049094,5.0
137.0,164.0,0.25479951659983924,2.0
204.0,230.0,0.2559830902197436,4.0
124.0,241.0,0.2560450552600537,3.0
115.0,203.0,0.2578601284542475,3.0
128.0,151.0,0.2627415507695625,2.0
139.0,245.0,0.26344022673460366,9.0
136.0,179.0,0.2668072089553378,2.0
214.0,231.0,0.2717653356125705,4.0
218.0,227.0,0.27236838200281993,5.0
213.0,222.0,0.2734570738330855,7.0
196.0,234.0,0.2787021471585359,4.0
44.0,133.0,0.27998716074244534,2.0
122.0,226.0,0.2872781660323392,4.0
13.0,246.0,0.28792777206807163,5.0
36.0,46.0,0.2885328189704136,2.0
51.0,59.0,0.2899974310694836,2.0
2.0,14.0,0.29064620336343194,2.0
157.0,259.0,0.29708000667181084,5.0
64.0,264.0,0.29747236662908705,3.0
86.0,206.0,0.2979717781089006,3.0
90.0,145.0,0.29854356978610863,2.0
53.0,80.0,0.30306852882095114,2.0
37.0,88.0,0.30419747021570354,2.0
