child_1,child_2,distance,n_observations
3.0,103.0,0.1568746351242829,2.0
32.0,33.0,0.16465717724118556,2.0
4.0,9.0,0.17236366153976623,2.0
0.0,7.0,0.17614531520658583,2.0
63.0,67.0,0.1764272492012834,2.0
31.0,101.0,0.1926586090186364,2.0
37.0,47.0,0.19892742223435644,2.0
44.0,86.0,0.2071511893514486,2.0
20.0,183.0,0.2098300017907868,2.0
5.0,14.0,0.21198803252598009,2.0
1.0,185.0,0.22458613596733273,3.0
2.0,10.0,0.22632372551142144,2.0
62.0,189.0,0.23090829632722137,3.0
128.0,132.0,0.233023523190383,2.0
30.0,121.0,0.2372628074346126,2.0
36.0,73.0,0.23775246588084398,2.0
102.0,195.0,0.24366619088949207,4.0
75.0,79.0,0.2444057131188172,2.0
176.0,193.0,0.25188143314050654,3.0
122.0,150.0,0.2631868674433179,2.0
60.0,180.0,0.2637914296341719,2.0
96.0,135.0,0.2641587703393643,2.0
16.0,99.0,0.2683223233651574,2.0
68.0,84.0,0.27011966230753326,2.0
54.0,95.0,0.27647301101358157,2.0
6.0,23.0,0.2798731742679512,2.0
105.0,151.0,0.28213748409312867,2.0
113.0,165.0,0.28333899626896886,2.0
38.0,74.0,0.2854093920633033,2.0
166.0,174.0,0.2881825902044579,2.0
87.0,89.0,0.2899456889982397,2.0
78.0,169.0,0.291497678703742,2.0
111.0,162.0,0.2932135494834258,2.0
130.0,147.0,0.29431422997467904,2.0
35.0,46.0,0.29660315655423464,2.0
28.0,186.0,0.29768229098244,3.0
106.0,187.0,0.2990523346649706,3.0
133.0,137.0,0.30066607856579153,2.0
143.0,218.0,0.3024835703657216,3.0
66.0,204.0,0.30615934890380136,3.0
56.0,154.0,0.30683271963037106,2.0
127.0,140.0,0.31018915234565037,2.0
24.0,164.0,0.3119260410662117,2.0
34.0,45.0,0.31496059107838614,2.0
194.0,201.0,0.315997049069572,6.0
131.0,134.0,0.3164323721643463,2.0
203.0,224.0,0.3167594886353371,6.0
40.0,48.0,0.3194396904715324,2.0
179.0,190.0,0.3214643575004422,3.0
124.0,198.0,0.3224253174511906,3.0
173.0,184.0,0.32419869615699415,2.0
39.0,192.0,0.3253230348386847,3.0
58.0,207.0,0.32871531767705225,3.0
71.0,83.0,0.33389812590361034,2.0
158.0,167.0,0.33569240236556375,2.0
69.0,197.0,0.3376666525727678,4.0
175.0,178.0,0.33935843366946317,2.0
91.0,206.0,0.33984187463404947,3.0
50.0,92.0,0.3418388415068391,2.0
160.0,172.0,0.34198552113006675,2.0
125.0,226.0,0.343149690526142,3.0
171.0,215.0,0.35397736041478395,3.0
26.0,43.0,0.35419535064326413,2.0
72.0,191.0,0.3544634856577095,3.0
227.0,229.0,0.3606035134037926,8.0
142.0,222.0,0.3623007398875918,3.0
220.0,236.0,0.3630623540588805,6.0
109.0,112.0,0.3674676099577592,2.0
93.0,152.0,0.37084806523936564,2.0
110.0,235.0,0.3724269944245304,3.0
209.0,240.0,0.3734061680658429,6.0
117.0,233.0,0.3840981430457691,4.0
118.0,188.0,0.3844157539284369,3.0
70.0,120.0,0.3851694480169181,2.0
77.0,146.0,0.38542023534042347,2.0
61.0,259.0,0.3930804446416488,3.0
11.0,238.0,0.39500665876689034,3.0
205.0,254.0,0.3972117879799182,5.0
219.0,248.0,0.3984353857675929,5.0
81.0,155.0,0.4043450984873903,2.0
104.0,157.0,0.4054185669888728,2.0
156.0,216.0,0.4065765231969395,3.0
19.0,199.0,0.40736543424047156,3.0
123.0,217.0,0.4088785091063073,3.0
13.0,196.0,0.4106178537527447,3.0
230.0,242.0,0.41307008172912874,5.0
208.0,251.0,0.422577984923398,8.0
18.0,76.0,0.4242020392036411,2.0
12.0,149.0,0.42714311037373043,2.0
98.0,202.0,0.43076042366599826,3.0
213.0,261.0,0.43353210150441573,5.0
82.0,200.0,0.4350724221114321,3.0
221.0,270.0,0.436328231964659,8.0
29.0,228.0,0.4419635374215088,3.0
115.0,241.0,0.446700433527771,3.0
21.0,57.0,0.4467102940112522,2.0
90.0,138.0,0.44762086305807125,2.0
126.0,148.0,0.4478719414899187,2.0
212.0,246.0,0.455366008652274,5.0
237.0,249.0,0.45667977864386294,11.0
232.0,239.0,0.4590111087022258,4.0
42.0,247.0,0.45957779344400335,3.0
245.0,269.0,0.46560039792282043,6.0
108.0,163.0,0.466487329616884,2.0
141.0,260.0,0.4681653488396434,4.0
88.0,281.0,0.46913718331147425,3.0
107.0,139.0,0.4709586917924151,2.0
129.0,271.0,0.4732441511302241,9.0
55.0,177.0,0.4739091483574376,2.0
52.0,80.0,0.47421328571095045,2.0
244.0,256.0,0.47825495679065033,6.0
168.0,223.0,0.4783576390694963,4.0
22.0,257.0,0.481144050226139,4.0
214.0,255.0,0.4828436939065306,8.0
17.0,144.0,0.48502911970326734,2.0
250.0,253.0,0.4872495234060972,5.0
8.0,182.0,0.48911039739714657,2.0
211.0,266.0,0.49184345703194593,5.0
59.0,262.0,0.4918752926826223,6.0
145.0,264.0,0.49366991231131,3.0
27.0,263.0,0.4969025256871281,6.0
210.0,234.0,0.5005595705807367,5.0
114.0,284.0,0.5052790313271003,12.0
268.0,303.0,0.5118914668274066,9.0
231.0,295.0,0.5163411914909269,12.0
278.0,292.0,0.5217874298595265,12.0
97.0,243.0,0.522169384213865,3.0
100.0,283.0,0.5265959984393973,6.0
170.0,279.0,0.5283669659798268,4.0
277.0,307.0,0.5365847977323086,20.0
119.0,285.0,0.5416654424226255,5.0
296.0,304.0,0.5451386840018662,7.0
267.0,312.0,0.5454233500859432,9.0
136.0,161.0,0.5456720102596015,2.0
64.0,305.0,0.5490172680000572,7.0
51.0,298.0,0.5579594883617442,9.0
290.0,300.0,0.5593490173487757,8.0
49.0,286.0,0.5688414891685775,4.0
275.0,293.0,0.5774742998964605,7.0
310.0,319.0,0.578148091689132,19.0
306.0,309.0,0.5834023095263962,17.0
302.0,315.0,0.5876629287492408,10.0
153.0,297.0,0.5910842961006847,5.0
15.0,41.0,0.594821997433594,2.0
258.0,276.0,0.5984799759116297,5.0
85.0,289.0,0.6032954613361361,5.0
273.0,287.0,0.6087453224289449,8.0
159.0,225.0,0.6117738842089003,3.0
252.0,301.0,0.6132652777500812,4.0
116.0,272.0,0.6224168762235226,3.0
274.0,311.0,0.6397400580111602,6.0
25.0,291.0,0.6424064731325275,3.0
328.0,329.0,0.6459370346270524,7.0
53.0,294.0,0.6467735129690592,3.0
288.0,321.0,0.6500432027254344,10.0
323.0,326.0,0.6740122630367864,17.0
320.0,338.0,0.6768183026011331,12.0
299.0,317.0,0.6804715259174614,11.0
314.0,325.0,0.6843618974586445,37.0
282.0,316.0,0.6850061822967622,9.0
308.0,332.0,0.6894786911290148,12.0
265.0,313.0,0.7087996380914323,6.0
340.0,345.0,0.719295683399832,29.0
94.0,181.0,0.7256648549789064,2.0
318.0,344.0,0.7291742256894165,11.0
322.0,337.0,0.7343102677340597,11.0
65.0,327.0,0.7400470929208383,6.0
335.0,339.0,0.7573868518822179,16.0
324.0,342.0,0.759501237760248,30.0
331.0,343.0,0.7701627361166211,45.0
346.0,347.0,0.8022980482669272,35.0
349.0,352.0,0.8032603781094217,27.0
280.0,351.0,0.8096623075375463,8.0
330.0,355.0,0.8112576389134406,40.0
333.0,334.0,0.8165042421045907,7.0
341.0,353.0,0.8520026239756987,42.0
336.0,354.0,0.8921180521691304,48.0
348.0,361.0,0.9083962100377717,50.0
357.0,359.0,0.9188243495660184,15.0
350.0,356.0,0.9233109399549774,38.0
360.0,364.0,0.9265490646497431,80.0
362.0,363.0,0.9466050208239541,65.0
358.0,365.0,1.0568851452327732,120.0
366.0,367.0,1.13599186813295,185.0
