image_name,cluster_label,pca_x,pca_y,plot_x,plot_y,tsne_x,tsne_y,distance_to_centroid,distance_to_medoid
image_0001,1,42.549511636383585,4.749117293878873,42.549511636383585,4.749117293878873,-6.259187,-0.107536905,1.0295120934036135,1.0295120934036135
image_0002,1,50.219425699005484,2.7626177817672732,50.219425699005484,2.7626177817672732,-5.483711,3.637481,1.02297624521083,1.02297624521083
image_0003,1,25.273971659550647,-0.9954518184915212,25.273971659550647,-0.9954518184915212,3.9929137,-3.1377819,0.8492193825578908,0.8492193825578908
image_0004,1,51.99110854893527,-0.6112059689844248,51.99110854893527,-0.6112059689844248,4.335243,-2.8214874,0.9324847353505878,0.9324847353505878
image_0005,0,40.298930229686604,-6.76676289656678,40.298930229686604,-6.76676289656678,7.192079,-0.1926731,0.5483587583945185,0.5483587583945185
image_0006,0,46.688767847602215,-2.4651039795369662,46.688767847602215,-2.4651039795369662,7.162298,6.0776668,0.7727981794274907,0.7727981794274907
image_0007,1,39.28165454773255,7.812206158802532,39.28165454773255,7.812206158802532,-6.069845,1.9927245,0.6697584304572228,0.6697584304572228
image_0008,1,25.772332424557092,2.8360363414935366,25.772332424557092,2.8360363414935366,-7.235569,-0.21559554,1.0685109381769367,1.0685109381769367
image_0009,1,-9.422849844046503,0.11905860937182393,-9.422849844046503,0.11905860937182393,-2.6244738,-7.529225,0.7484295421480122,0.7484295421480122
image_0010,0,64.85708718374994,-12.915407687631921,64.85708718374994,-12.915407687631921,6.7758,2.3391957,0.4837283722328699,0.4837283722328699
image_0011,0,55.71878302931659,-2.949351534358756,55.71878302931659,-2.949351534358756,5.848892,0.6203629,0.79921336035041,0.79921336035041
image_0012,0,28.63627392580728,-8.402184006489119,28.63627392580728,-8.402184006489119,5.7371373,2.4590392,0.42403120949868345,0.42403120949868345
image_0013,0,34.35961617767542,-5.158714816750033,34.35961617767542,-5.158714816750033,5.491514,2.899865,0.6328095985910497,0.6328095985910497
image_0014,0,34.17925179222737,-10.762327535861207,34.17925179222737,-10.762327535861207,6.2709913,1.7225404,0.6040913218444153,0.6040913218444153
image_0015,1,56.2964977392382,2.338547490777888,56.2964977392382,2.338547490777888,4.0439196,-3.6643717,0.6847948902240535,0.6847948902240535
image_0016,1,32.04179010188229,8.270725171490199,32.04179010188229,8.270725171490199,-6.488755,-3.0465739,0.5281221300619814,0.5281221300619814
image_0017,1,25.03157383283933,7.84960927245431,25.03157383283933,7.84960927245431,-4.5008245,1.1739863,0.6227701742452045,0.6227701742452045
image_0018,1,62.607993710993455,4.261439927745587,62.607993710993455,4.261439927745587,-6.788009,-4.6588197,0.9002084049550186,0.9002084049550186
image_0019,1,30.644628668727616,10.485840571751146,30.644628668727616,10.485840571751146,-6.1336417,-0.32287166,0.8189336180246569,0.8189336180246569
image_0020,1,20.026558574725755,7.062596183118581,20.026558574725755,7.062596183118581,-6.169373,-0.010627389,0.9189117992154481,0.9189117992154481
image_0021,0,33.83529471804388,-17.335123428009204,33.83529471804388,-17.335123428009204,6.819035,3.3848643,0.3953250656669408,0.3953250656669408
image_0022,1,14.100205075886137,11.784402820654169,14.100205075886137,11.784402820654169,-6.3945794,-0.7571572,0.6489737198260626,0.6489737198260626
image_0023,1,11.444780561011143,3.5060720328675687,11.444780561011143,3.5060720328675687,-6.75994,-3.209645,0.8521676248785177,0.8521676248785177
image_0024,0,48.41032341925138,-8.02290156628313,48.41032341925138,-8.02290156628313,7.5049596,3.831246,0.4106677031674275,0.4106677031674275
image_0025,1,38.85812033455628,-0.13703417210323524,38.85812033455628,-0.13703417210323524,4.7273173,-4.658276,0.8163233275628614,0.8163233275628614
image_0026,1,10.6813326328674,4.7015234653052085,10.6813326328674,4.7015234653052085,-1.7531897,-6.955784,0.4982747442886579,0.4982747442886579
image_0027,1,5.126652382908024,2.309852089298056,5.126652382908024,2.309852089298056,-0.21571212,-6.027494,0.5138855317777169,0.5138855317777169
image_0028,1,16.145275681181868,12.359056463937808,16.145275681181868,12.359056463937808,-1.7142693,-6.173032,0.3042469215843394,0.3042469215843394
image_0029,1,-18.52951392069498,5.669487527646319,-18.52951392069498,5.669487527646319,-1.0965539,-5.136255,0.4561039082547509,0.4561039082547509
image_0030,1,-2.6016649485960657,10.332669888543103,-2.6016649485960657,10.332669888543103,-1.714456,-5.9430857,0.28123462002250355,0.28123462002250355
image_0031,1,4.35617079242606,12.410499477663661,4.35617079242606,12.410499477663661,-4.255235,-2.8230183,0.5284708946253382,0.5284708946253382
image_0032,0,37.00337117266138,-6.25647311023996,37.00337117266138,-6.25647311023996,8.080053,4.7780976,0.6507218984394357,0.6507218984394357
image_0033,0,-18.357702934903845,-4.121169911939061,-18.357702934903845,-4.121169911939061,0.9249888,-6.537776,0.807626352420078,0.807626352420078
