child_1,child_2,distance,n_observations
28.0,49.0,0.07743511497550915,2.0
25.0,47.0,0.09476827466160875,2.0
44.0,186.0,0.10864259905349183,3.0
6.0,21.0,0.12820330527081658,2.0
26.0,185.0,0.1282799471634779,3.0
134.0,149.0,0.1374152253121984,2.0
102.0,142.0,0.1378470890798934,2.0
35.0,189.0,0.1428577042561011,4.0
158.0,178.0,0.14680581318109132,2.0
10.0,13.0,0.14997755205965224,2.0
27.0,37.0,0.15620508940785127,2.0
30.0,43.0,0.15816795449725718,2.0
74.0,79.0,0.16503377946904285,2.0
115.0,164.0,0.1662976805285601,2.0
46.0,192.0,0.1673924878424901,5.0
16.0,36.0,0.16877046815940455,2.0
5.0,105.0,0.1807148048065096,2.0
125.0,144.0,0.1836969306407118,2.0
60.0,68.0,0.19583198823188053,2.0
187.0,199.0,0.1960948307368361,8.0
58.0,63.0,0.20105854487952113,2.0
2.0,3.0,0.20110363521450714,2.0
41.0,76.0,0.20533493418951176,2.0
172.0,193.0,0.20561702678647475,3.0
110.0,150.0,0.2152355893900918,2.0
174.0,180.0,0.2214601545492637,2.0
99.0,191.0,0.2234265009706098,3.0
159.0,166.0,0.22469124727570278,2.0
69.0,170.0,0.23076772822631064,2.0
39.0,156.0,0.23187832623126692,2.0
11.0,109.0,0.23487658888897578,2.0
176.0,209.0,0.24106071902703868,3.0
55.0,57.0,0.24302589261695073,2.0
8.0,119.0,0.24772076411227117,2.0
66.0,208.0,0.24860971658577394,4.0
56.0,70.0,0.2519825162407129,2.0
203.0,205.0,0.2581458054648659,4.0
42.0,195.0,0.26045685333277907,3.0
190.0,206.0,0.2613400133675875,4.0
145.0,154.0,0.26245698859045297,2.0
73.0,93.0,0.2639823567741354,2.0
53.0,89.0,0.26897666232745765,2.0
123.0,198.0,0.2705502134109381,3.0
161.0,181.0,0.27097173967273713,2.0
101.0,197.0,0.2730952948333663,3.0
32.0,40.0,0.2750188181055806,2.0
140.0,179.0,0.2766931414013877,2.0
92.0,95.0,0.276959928279354,2.0
106.0,160.0,0.2776663838142579,2.0
182.0,210.0,0.28200388570427126,3.0
111.0,112.0,0.2836803285746211,2.0
108.0,127.0,0.29023101128603657,2.0
155.0,163.0,0.29116587062932586,2.0
34.0,120.0,0.2945138808555454,2.0
45.0,200.0,0.29628941477587273,3.0
52.0,85.0,0.2967201309526307,2.0
201.0,218.0,0.2976798790293887,4.0
141.0,177.0,0.3027672429379872,2.0
143.0,175.0,0.30399751198767144,2.0
121.0,184.0,0.3046121828188324,2.0
20.0,62.0,0.3056776497813928,2.0
104.0,215.0,0.3078955821953777,3.0
133.0,237.0,0.3093847645072768,3.0
139.0,152.0,0.3102924667128718,2.0
71.0,225.0,0.3150963550580628,3.0
80.0,113.0,0.3216712685349189,2.0
171.0,221.0,0.32712016077626715,5.0
61.0,216.0,0.3296384037081749,4.0
124.0,135.0,0.3300291479712244,2.0
114.0,228.0,0.33111384438702257,3.0
18.0,137.0,0.33222778041166134,2.0
72.0,81.0,0.33234532538648953,2.0
7.0,235.0,0.3342366007270351,3.0
220.0,231.0,0.3413094053632024,4.0
0.0,1.0,0.34323325260367465,2.0
153.0,167.0,0.3498453157529482,2.0
196.0,222.0,0.3505871560973843,5.0
204.0,261.0,0.35165576746851446,13.0
162.0,165.0,0.3553794861037106,2.0
138.0,194.0,0.3584175599566556,3.0
33.0,230.0,0.3645408169015569,3.0
88.0,224.0,0.3655991081862465,3.0
173.0,260.0,0.3728987032853999,3.0
54.0,59.0,0.37448638297593173,2.0
14.0,249.0,0.37655379088227264,4.0
211.0,223.0,0.3766582003323249,7.0
96.0,252.0,0.3772383065211399,5.0
130.0,246.0,0.3774048497058533,4.0
67.0,86.0,0.3808638353856848,2.0
147.0,148.0,0.38110307924251985,2.0
65.0,259.0,0.38383417205171816,3.0
219.0,247.0,0.38791267631534604,7.0
122.0,243.0,0.38878876324957296,3.0
48.0,214.0,0.39222830495430533,3.0
87.0,146.0,0.3929816924145981,2.0
212.0,250.0,0.39734642543144055,4.0
232.0,272.0,0.4007842172245424,6.0
227.0,244.0,0.4065787137528227,5.0
103.0,257.0,0.40973759652582825,4.0
239.0,262.0,0.41062856965489297,16.0
29.0,265.0,0.41068162071189257,4.0
254.0,271.0,0.41534101658718653,8.0
38.0,75.0,0.4174069068398484,2.0
17.0,151.0,0.4201079080782488,2.0
4.0,9.0,0.421723983907741,2.0
233.0,242.0,0.42221829248277254,4.0
226.0,245.0,0.42542667343820384,4.0
188.0,253.0,0.43018129152068024,4.0
240.0,273.0,0.4311550558067148,4.0
15.0,255.0,0.4331520335580854,3.0
157.0,282.0,0.4363710449498301,6.0
84.0,207.0,0.4457494048016147,3.0
168.0,183.0,0.44641433491044424,2.0
98.0,258.0,0.4520263090527169,5.0
238.0,284.0,0.45803902429211113,18.0
117.0,202.0,0.45924605588354284,3.0
132.0,266.0,0.46471357433836297,4.0
264.0,291.0,0.4651140081384828,7.0
12.0,23.0,0.46649939543364904,2.0
217.0,234.0,0.46726012786451665,5.0
51.0,100.0,0.48141867802164995,2.0
169.0,276.0,0.48224555354971155,8.0
90.0,293.0,0.48449612154801847,5.0
77.0,128.0,0.48786864199977564,2.0
229.0,270.0,0.4894739925069873,10.0
91.0,236.0,0.49062633422220314,3.0
136.0,281.0,0.49362668350840616,7.0
267.0,280.0,0.49477348878395216,7.0
22.0,118.0,0.5000805887293711,2.0
263.0,269.0,0.5029253269847735,6.0
50.0,311.0,0.5053943589319387,8.0
241.0,268.0,0.5085604709398714,6.0
94.0,126.0,0.5095442953772258,2.0
248.0,298.0,0.5151827475010583,7.0
277.0,286.0,0.5188987342766823,11.0
251.0,306.0,0.5208256777943615,13.0
213.0,295.0,0.5276482302757247,8.0
64.0,82.0,0.5304993587520774,2.0
290.0,302.0,0.5363192989455899,11.0
97.0,107.0,0.5438219603434205,2.0
288.0,301.0,0.5488023936418982,6.0
129.0,283.0,0.5534694927339185,5.0
83.0,279.0,0.5622282029522636,3.0
24.0,292.0,0.5717301349602542,5.0
296.0,314.0,0.5736706728453426,9.0
285.0,299.0,0.5893056919862293,22.0
309.0,318.0,0.5981666278542432,17.0
