child_1,child_2,distance,n_observations
52.0,167.0,0.11119542107492142,2.0
142.0,148.0,0.12465523363103503,2.0
28.0,128.0,0.1253328232974692,2.0
23.0,69.0,0.13254303275956958,2.0
35.0,144.0,0.14367754346199457,2.0
18.0,172.0,0.16089569972103035,2.0
58.0,66.0,0.1635509384291025,2.0
139.0,151.0,0.16531508049459553,2.0
31.0,55.0,0.16969833106439836,2.0
99.0,143.0,0.178074141401395,2.0
42.0,43.0,0.1822366556481564,2.0
38.0,188.0,0.1827713430699493,3.0
11.0,61.0,0.1842371115415251,2.0
22.0,156.0,0.1923962050520689,2.0
187.0,192.0,0.19541404092061143,4.0
132.0,194.0,0.20113884966357215,3.0
9.0,46.0,0.20393027522563578,2.0
111.0,123.0,0.21366572660805827,2.0
0.0,17.0,0.21408185564997972,2.0
185.0,191.0,0.2157649050156663,4.0
190.0,196.0,0.2188529407376081,5.0
63.0,161.0,0.22068783855881935,2.0
81.0,186.0,0.2211845515603098,3.0
20.0,183.0,0.22240927862143267,2.0
82.0,146.0,0.22415866746140944,2.0
19.0,96.0,0.22510510934410632,2.0
30.0,90.0,0.22512736529327027,2.0
50.0,206.0,0.2375678219392271,3.0
93.0,201.0,0.24245958737963152,3.0
127.0,210.0,0.243609470350312,3.0
49.0,189.0,0.24688872923425298,3.0
33.0,133.0,0.2521939199462273,2.0
130.0,145.0,0.2551429271920076,2.0
25.0,208.0,0.25646836366810993,3.0
37.0,179.0,0.2579381266846742,2.0
10.0,202.0,0.26018816867277345,3.0
121.0,182.0,0.2602742010241861,2.0
45.0,199.0,0.2604752361206599,5.0
155.0,169.0,0.26299039615589137,2.0
157.0,162.0,0.26309606327122115,2.0
57.0,64.0,0.2694964159056097,2.0
73.0,197.0,0.27048170322247256,3.0
56.0,175.0,0.2705703849281158,2.0
7.0,41.0,0.27373945446125836,2.0
103.0,178.0,0.2785715280951584,2.0
75.0,84.0,0.27921294272190433,2.0
95.0,150.0,0.2828744076966959,2.0
8.0,60.0,0.28339202000056873,2.0
79.0,215.0,0.28604122556649286,4.0
40.0,83.0,0.28850454979317475,2.0
198.0,205.0,0.29034377321145854,7.0
4.0,115.0,0.2918497447474785,2.0
86.0,125.0,0.2974124978299859,2.0
1.0,102.0,0.2975947527870808,2.0
29.0,126.0,0.2975970241017566,2.0
78.0,230.0,0.29884858220802607,3.0
51.0,141.0,0.29954616672446743,2.0
193.0,221.0,0.30049462999026644,4.0
204.0,212.0,0.303586356468618,7.0
209.0,222.0,0.3047920496817057,7.0
207.0,214.0,0.30848083920226804,6.0
106.0,220.0,0.3092354586899302,4.0
137.0,216.0,0.30973453422610037,3.0
54.0,174.0,0.315955408031244,2.0
72.0,152.0,0.3241010119854091,2.0
94.0,107.0,0.3250742257217064,2.0
134.0,138.0,0.3275854350673004,2.0
124.0,181.0,0.3303594461604631,2.0
203.0,219.0,0.33125911863927987,4.0
68.0,163.0,0.33136563911496975,2.0
34.0,253.0,0.3368023718028341,5.0
233.0,237.0,0.3372222501527914,6.0
89.0,232.0,0.34095826599360146,3.0
76.0,240.0,0.34158267588571983,4.0
122.0,136.0,0.34583256471779766,2.0
71.0,97.0,0.34593178432409544,2.0
213.0,244.0,0.35010800268405573,10.0
226.0,231.0,0.35830172588352016,5.0
13.0,116.0,0.35936970002528734,2.0
