child_1,child_2,distance,n_observations
9.0,20.0,0.037947904590729165,2.0
44.0,49.0,0.07795878311062965,2.0
114.0,176.0,0.08398168032467723,2.0
185.0,187.0,0.10207239808801893,4.0
45.0,186.0,0.1075050992594157,3.0
58.0,62.0,0.10784036798006313,2.0
24.0,26.0,0.11256975202953223,2.0
35.0,46.0,0.12295528960068403,2.0
30.0,124.0,0.12996289613564038,2.0
29.0,32.0,0.1370626812262652,2.0
4.0,10.0,0.13718059155094076,2.0
34.0,189.0,0.13824827828943187,4.0
39.0,71.0,0.14556448508404596,2.0
14.0,108.0,0.14818733186445265,2.0
27.0,41.0,0.15284397621972223,2.0
127.0,128.0,0.158770796451289,2.0
16.0,193.0,0.15994355840330798,3.0
106.0,159.0,0.16195413252403668,2.0
38.0,201.0,0.1646980712132118,4.0
36.0,47.0,0.16710678469968288,2.0
154.0,197.0,0.16990590430555408,3.0
107.0,188.0,0.17340103044262048,5.0
3.0,97.0,0.17428428096143667,2.0
33.0,196.0,0.17617120425210825,5.0
60.0,84.0,0.1789472412146711,2.0
61.0,99.0,0.18133811940002353,2.0
73.0,142.0,0.18211084051935544,2.0
21.0,191.0,0.1848354836286869,3.0
63.0,190.0,0.18820110018824826,3.0
131.0,135.0,0.1891036822677481,2.0
11.0,31.0,0.19235299373022918,2.0
57.0,82.0,0.19396854450119194,2.0
6.0,76.0,0.19799214080949656,2.0
192.0,194.0,0.19967530290545416,4.0
87.0,91.0,0.20399619233728106,2.0
111.0,123.0,0.2062558330099823,2.0
51.0,172.0,0.20691385922934125,2.0
52.0,59.0,0.20722112612457488,2.0
25.0,208.0,0.2078090139990933,6.0
50.0,109.0,0.20895782210245262,2.0
23.0,136.0,0.21331549363469637,2.0
117.0,206.0,0.21456842804688875,6.0
145.0,147.0,0.21674749998269638,2.0
92.0,104.0,0.21682449274465632,2.0
199.0,223.0,0.21758828410602113,8.0
141.0,174.0,0.21992101635830352,2.0
156.0,200.0,0.22036146389729178,3.0
160.0,202.0,0.2229983779835788,3.0
81.0,213.0,0.22495024148332662,4.0
28.0,40.0,0.22671564406553302,2.0
12.0,155.0,0.22741122192354546,2.0
115.0,180.0,0.23048646579669552,2.0
126.0,182.0,0.23264413953654794,2.0
119.0,168.0,0.2341383429043714,2.0
77.0,177.0,0.23856435637747364,2.0
53.0,98.0,0.23921286580986756,2.0
170.0,219.0,0.2392235086096432,3.0
162.0,167.0,0.240858023056034,2.0
1.0,211.0,0.24390790715966587,3.0
151.0,203.0,0.24736794635223175,5.0
74.0,86.0,0.25021749011130767,2.0
48.0,218.0,0.25104772188448043,5.0
195.0,210.0,0.25184561370670766,4.0
93.0,95.0,0.254736823685086,2.0
204.0,212.0,0.25661096159336305,5.0
37.0,43.0,0.2617725689691214,2.0
198.0,232.0,0.26575156638077035,5.0
19.0,116.0,0.26806646976411297,2.0
226.0,247.0,0.2681054335747577,10.0
56.0,64.0,0.26862429179038927,2.0
70.0,222.0,0.2686991828408952,3.0
139.0,221.0,0.2801892372825887,3.0
227.0,240.0,0.28613183986824375,4.0
68.0,69.0,0.2895905787300582,2.0
217.0,250.0,0.28990883169061177,4.0
100.0,216.0,0.2908935531584729,3.0
90.0,150.0,0.29357473380443855,2.0
225.0,231.0,0.2956716599086136,5.0
75.0,102.0,0.2961485580060711,2.0
118.0,228.0,0.29861467376154344,3.0
241.0,244.0,0.29957004641471613,8.0
242.0,253.0,0.3008086023816785,12.0
229.0,246.0,0.3014703834883134,13.0
7.0,89.0,0.3019180429256567,2.0
101.0,148.0,0.3069979869135726,2.0
152.0,238.0,0.30843123652503845,3.0
0.0,209.0,0.3090096774723326,3.0
158.0,161.0,0.3105693504631787,2.0
164.0,237.0,0.31120110323846234,3.0
146.0,166.0,0.3190796675753481,2.0
67.0,178.0,0.3229924074641076,2.0
179.0,233.0,0.3280204064180504,5.0
2.0,183.0,0.33212679476080575,2.0
65.0,80.0,0.33223106028831795,2.0
157.0,184.0,0.3325154415995816,2.0
215.0,236.0,0.3375085980058226,4.0
112.0,230.0,0.33815053185505084,3.0
205.0,243.0,0.33822835158980946,6.0
143.0,214.0,0.33882537918535677,3.0
171.0,261.0,0.3432370802920384,3.0
17.0,72.0,0.3457038863085925,2.0
18.0,144.0,0.34769723398723495,2.0
110.0,277.0,0.350405697784677,3.0
149.0,169.0,0.3516117576386639,2.0
257.0,263.0,0.3536851426953735,6.0
273.0,276.0,0.35855687740409264,8.0
125.0,224.0,0.36046843493637354,3.0
55.0,103.0,0.3609191323852392,2.0
83.0,264.0,0.36406075305927926,4.0
42.0,234.0,0.3689144958870013,3.0
122.0,248.0,0.36969429359865724,3.0
153.0,266.0,0.3704644135995901,13.0
130.0,270.0,0.3798693463753961,4.0
137.0,207.0,0.37995551353260837,3.0
138.0,175.0,0.3880099684906215,2.0
22.0,249.0,0.3884947104958192,6.0
258.0,275.0,0.3944332612454148,4.0
140.0,262.0,0.39947967021443725,6.0
78.0,94.0,0.4000453061750088,2.0
259.0,265.0,0.40244070223164413,12.0
8.0,285.0,0.4043056526480496,3.0
254.0,271.0,0.40460177823936355,5.0
121.0,279.0,0.40682999115435625,3.0
267.0,294.0,0.40919947561558007,16.0
220.0,255.0,0.41111935180648396,5.0
66.0,165.0,0.41218690075217135,2.0
133.0,283.0,0.41778836762938765,4.0
181.0,256.0,0.4190365901514772,4.0
13.0,272.0,0.42267607391838913,3.0
85.0,291.0,0.4272627615290183,4.0
282.0,290.0,0.4289486662857719,14.0
163.0,235.0,0.4305950010520764,3.0
120.0,304.0,0.43161928830319224,13.0
79.0,284.0,0.4380829894940657,4.0
173.0,269.0,0.4527307710948571,3.0
296.0,313.0,0.4548207411857392,16.0
300.0,308.0,0.45583297667579087,22.0
260.0,314.0,0.4650295359504601,7.0
88.0,303.0,0.46768025367336674,3.0
15.0,286.0,0.4711300752267472,3.0
302.0,322.0,0.47114361901904467,13.0
295.0,298.0,0.4728782941906238,6.0
239.0,268.0,0.47473348200804333,4.0
132.0,301.0,0.4891040529953852,5.0
251.0,309.0,0.5002312957937814,10.0
5.0,305.0,0.5024855272090863,4.0
278.0,312.0,0.5082757225973203,6.0
96.0,289.0,0.5084475122701643,7.0
