image_name,cluster_label,pca_x,pca_y,plot_x,plot_y,tsne_x,tsne_y,distance_to_centroid,distance_to_medoid
image_0001,1,1.4878182412167547,1.008339239359973,1.4878182412167547,1.008339239359973,2.3255973,-2.284711,1.04689874440563,1.04689874440563
image_0002,1,-11.271484401474037,2.0816878102584804,-11.271484401474037,2.0816878102584804,0.5269841,-0.62413687,1.1621558237645584,1.1621558237645584
image_0003,0,-23.01750795722267,-0.3270298192746189,-23.01750795722267,-0.3270298192746189,-0.29246554,-1.8430448,0.8753974843501947,0.8753974843501947
image_0004,1,-18.762792246684153,-0.295675094966539,-18.762792246684153,-0.295675094966539,0.56031674,-0.3537895,0.8838579422569652,0.8838579422569652
image_0005,1,-28.26851271795118,-1.8321316859973191,-28.26851271795118,-1.8321316859973191,3.6026716,9.702979,1.0675187623438729,1.0675187623438729
image_0006,1,-3.6036786956311726,-6.543164326447315,-3.6036786956311726,-6.543164326447315,0.1954333,6.8841066,0.6918533444103645,0.6918533444103645
image_0007,0,-20.629268932868296,-2.375134478758406,-20.629268932868296,-2.375134478758406,-4.796373,4.9565835,1.0751263190506815,1.0751263190506815
image_0008,0,4.442322701173375,-1.631249873832906,4.442322701173375,-1.631249873832906,-2.7298298,5.243468,1.12594254543196,1.12594254543196
image_0009,0,-9.563921243505016,1.476369789445724,-9.563921243505016,1.476369789445724,-0.6605408,-2.204153,0.7091168034807054,0.7091168034807054
image_0010,1,-22.14687936712077,0.8247145876123331,-22.14687936712077,0.8247145876123331,3.354979,-3.8980649,1.0518260243177373,1.0518260243177373
image_0011,1,-31.17919326903625,-4.551055691335641,-31.17919326903625,-4.551055691335641,4.018786,-0.3736974,0.5916320799101067,0.5916320799101067
image_0012,1,-21.125206521532455,-7.201666717809114,-21.125206521532455,-7.201666717809114,1.4707216,5.8215766,0.26485254122909585,0.26485254122909585
image_0013,1,-7.39224755268108,-2.724008510740867,-7.39224755268108,-2.724008510740867,4.2434516,-1.8887314,0.7396686894442535,0.7396686894442535
image_0014,0,-19.348710147632904,-0.5198151896137191,-19.348710147632904,-0.5198151896137191,-4.687729,3.3581972,0.9156251906334246,0.9156251906334246
image_0015,0,-24.355973864046728,2.07861811868756,-24.355973864046728,2.07861811868756,-1.4486771,-5.499121,0.7006018375777455,0.7006018375777455
image_0016,0,-16.242714037102076,3.9725046147093623,-16.242714037102076,3.9725046147093623,-3.7670803,0.523852,0.5870893771673429,0.5870893771673429
image_0017,0,-2.810008071262872,-1.2678495141981125,-2.810008071262872,-1.2678495141981125,-3.1544232,3.269587,0.9438274811277153,0.9438274811277153
image_0018,1,-6.081687955104832,0.9998235703379218,-6.081687955104832,0.9998235703379218,0.071266994,-4.4579506,0.955786914907166,0.955786914907166
image_0019,0,-3.246820495256006,-0.9759981963347584,-3.246820495256006,-0.9759981963347584,-2.6273682,5.0232654,0.9621447600094285,0.9621447600094285
image_0020,0,-15.92202440345983,0.7610429903468696,-15.92202440345983,0.7610429903468696,-4.3389792,2.4891467,0.8683010379016906,0.8683010379016906
image_0021,1,-22.417845128364288,-1.6677656480171974,-22.417845128364288,-1.6677656480171974,4.050823,-2.4633222,0.8768824322357729,0.8768824322357729
image_0022,0,5.75951400707573,0.41772907519495356,5.75951400707573,0.41772907519495356,-4.0631056,3.1776867,0.7813565336993814,0.7813565336993814
image_0023,1,6.07045840087805,-2.0130783526584457,6.07045840087805,-2.0130783526584457,0.39379054,0.98271865,0.7043892174272848,0.7043892174272848
image_0024,0,-16.271627620940176,5.269065244397048,-16.271627620940176,5.269065244397048,-1.3198236,-2.8912075,0.5116632937192984,0.5116632937192984
image_0025,1,-26.361068167953846,-2.7616627992300082,-26.361068167953846,-2.7616627992300082,7.45306,7.0029793,0.8077810101354693,0.8077810101354693
image_0026,0,-7.273150871761388,7.131229837188184,-7.273150871761388,7.131229837188184,-6.1092443,-5.4867735,0.48144580704608564,0.48144580704608564
image_0027,0,-18.24703469185423,-3.06603750141583,-18.24703469185423,-3.06603750141583,-3.902666,3.81664,0.9473098483046253,0.9473098483046253
image_0028,1,-32.67988680963251,-9.95462516544522,-32.67988680963251,-9.95462516544522,0.754768,4.9918656,0.5025985086700586,0.5025985086700586
image_0029,1,-31.402764437110072,-8.285324952668766,-31.402764437110072,-8.285324952668766,3.7057924,6.5445247,0.4290552252771329,0.4290552252771329
image_0030,0,-25.18746310966893,-1.3532519159463239,-25.18746310966893,-1.3532519159463239,-3.5206504,4.7323093,0.9146551248259184,0.9146551248259184
image_0031,1,3.267704469446945,-4.803496012889492,3.267704469446945,-4.803496012889492,0.6080642,2.0529315,0.4866115755592916,0.4866115755592916
image_0032,0,-23.25624719444625,1.770142674108312,-23.25624719444625,1.770142674108312,-1.284628,-1.8732108,0.6167374927534772,0.6167374927534772
image_0033,1,-30.923887252648665,-9.544399773618771,-30.923887252648665,-9.544399773618771,-0.017519854,5.280159,0.46463289568516897,0.46463289568516897
image_0034,1,-45.23904971590907,-5.643638438465954,-45.23904971590907,-5.643638438465954,1.0358862,7.3767686,0.5281045633880609,0.5281045633880609
image_0035,1,-33.9061289432264,-12.431526774564887,-33.9061289432264,-12.431526774564887,2.064475,6.921455,0.3396739534044453,0.3396739534044453
image_0036,1,-35.582994221988145,-9.063975572492515,-35.582994221988145,-9.063975572492515,1.2009553,6.92141,0.49188591853965513,0.49188591853965513
image_0037,1,-18.067004478036655,-7.136080772714926,-18.067004478036655,-7.136080772714926,-0.07009462,6.053633,0.5973458342710176,0.5973458342710176
image_0038,1,11.258406767341937,-7.991260859548818,11.258406767341937,-7.991260859548818,0.5767556,4.4195085,0.3917724947010499,0.3917724947010499
image_0039,0,-21.62270807857357,8.828936056982824,-21.62270807857357,8.828936056982824,-3.050993,-5.324343,0.3257913040071201,0.3257913040071201
image_0040,0,-4.952317343287974,5.518480328348244,-4.952317343287974,5.518480328348244,-5.7209587,3.4629536,0.5789959803471909,0.5789959803471909
image_0041,1,-16.803655116087317,-6.174366689049349,-16.803655116087317,-6.174366689049349,1.1399261,8.948211,0.6563619097587972,0.6563619097587972
image_0042,0,-4.640056242203171,1.8450520864821702,-4.640056242203171,1.8450520864821702,-4.266631,1.2138331,0.6273905672774645,0.6273905672774645
image_0043,0,-26.977658172450283,2.183454379544914,-26.977658172450283,2.183454379544914,-5.901323,3.5877354,0.686604559566917,0.686604559566917
image_0044,1,-3.336638957768833,-9.138033982682227,-3.336638957768833,-9.138033982682227,0.86544484,3.4868896,0.5199392815747644,0.5199392815747644
image_0045,1,-18.415456829077804,-13.49045520063075,-18.415456829077804,-13.49045520063075,2.5096595,7.777471,0.45125646312471135,0.45125646312471135
image_0046,1,-29.372718673664526,-10.577536599187615,-29.372718673664526,-10.577536599187615,2.8417683,5.1311274,0.37653615935649665,0.37653615935649665
image_0047,1,-31.776326124216503,-16.4353226975797,-31.776326124216503,-16.4353226975797,3.6783395,5.517982,0.0,0.0
image_0048,1,-19.911036822272816,-6.486140866597698,-19.911036822272816,-6.486140866597698,5.930195,6.1585617,0.3783033003525247,0.3783033003525247
image_0049,1,-30.823133024521724,-6.498927144633971,-30.823133024521724,-6.498927144633971,-0.6309946,5.564287,0.7041279295806941,0.7041279295806941
image_0050,1,-42.405548567973135,-6.483230930685225,-42.405548567973135,-6.483230930685225,3.1971128,3.6680205,0.6989429917961223,0.6989429917961223
image_0051,0,12.991250162114447,7.0530574111568916,12.991250162114447,7.0530574111568916,-2.8420463,-4.0060606,0.42166705657722037,0.42166705657722037
image_0052,0,3.532967973092813,5.195143214836479,3.532967973092813,5.195143214836479,-0.91206765,-3.623711,0.6757869687648066,0.6757869687648066
image_0053,0,-4.205917419832239,10.6649040229639,-4.205917419832239,10.6649040229639,-2.0192764,-2.9085104,0.3696193597461066,0.3696193597461066
image_0054,0,0.762705423073414,4.80322421257628,0.762705423073414,4.80322421257628,-0.7626045,-5.729362,0.6622716342399189,0.6622716342399189
image_0055,0,-6.371819808853297,2.2061497102590915,-6.371819808853297,2.2061497102590915,-0.056136638,-3.1861033,0.8187404355588109,0.8187404355588109
image_0056,0,12.145650112033465,10.978923435445,12.145650112033465,10.978923435445,-3.6197894,-5.9265885,0.42149264541199294,0.42149264541199294
image_0057,1,-9.879345391145419,2.5291325079154383,-9.879345391145419,2.5291325079154383,-2.583672,-8.402789,1.2436041991876938,1.2436041991876938
image_0058,0,16.80401416074087,6.048105866883316,16.80401416074087,6.048105866883316,-2.2027183,-0.8017618,0.3967612746182335,0.3967612746182335
image_0059,0,5.9486035318084465,4.924759200182993,5.9486035318084465,4.924759200182993,-3.1130755,-2.104031,0.43143361082614196,0.43143361082614196
image_0060,0,-7.057252536057084,9.818192579092509,-7.057252536057084,9.818192579092509,-4.4189286,-5.1417756,0.30355350947017223,0.30355350947017223
image_0061,0,8.299454620422406,8.322748742188933,8.299454620422406,8.322748742188933,-6.170846,-6.75746,0.5873918737786633,0.5873918737786633
image_0062,0,-13.482612992868674,9.697357105663196,-13.482612992868674,9.697357105663196,-2.9369001,-7.1338496,0.4634012452370143,0.4634012452370143
image_0063,0,-17.65236669557753,16.709937824206268,-17.65236669557753,16.709937824206268,-3.710848,-6.1728215,0.291142436880378,0.291142436880378
image_0064,0,-9.26966187847651,13.724717563371062,-9.26966187847651,13.724717563371062,-4.324301,-4.50045,0.22181207196796093,0.22181207196796093
image_0065,0,7.099695111971133,7.453763458136401,7.099695111971133,7.453763458136401,-6.947343,0.38197765,0.5520093669224257,0.5520093669224257
image_0066,0,6.045457588082151,18.660439537657414,6.045457588082151,18.660439537657414,-4.5847793,-6.4584923,0.489220499863222,0.489220499863222
image_0067,0,-14.859826853952791,6.375468904917736,-14.859826853952791,6.375468904917736,-1.1509322,-6.5415626,0.5961049675507574,0.5961049675507574
image_0068,0,6.51518069017698,10.4906566419796,6.51518069017698,10.4906566419796,-3.496774,-4.7308116,0.29489508900177985,0.29489508900177985
image_0069,0,1.9400235101387147,9.008415443547333,1.9400235101387147,9.008415443547333,1.6054475,-6.2922945,0.6868860417319853,0.6868860417319853
image_0070,0,-8.94033405695137,15.508720108829376,-8.94033405695137,15.508720108829376,-5.4517727,-5.068078,0.2502690822064454,0.2502690822064454
image_0071,1,11.62264604202764,3.5765099483267444,11.62264604202764,3.5765099483267444,-4.385232,-8.6511755,1.240198432669661,1.240198432669661
image_0072,0,4.899396213825539,11.3351035844326,4.899396213825539,11.3351035844326,-3.6332169,-3.5824063,0.26398564773923683,0.26398564773923683
image_0073,0,-14.190718752172845,13.815170460224406,-14.190718752172845,13.815170460224406,-3.8972483,-5.173963,0.2594601672863027,0.2594601672863027
image_0074,0,9.43567315688644,9.430918471649232,9.43567315688644,9.430918471649232,-5.0594687,-6.091096,0.447418975270781,0.447418975270781
image_0075,0,-2.652085577553903,14.473938390069627,-2.652085577553903,14.473938390069627,-4.1557803,-4.12855,0.0,0.0
image_0076,1,-3.3446374910761314,-8.872386435805192,-3.3446374910761314,-8.872386435805192,5.5841994,5.169331,0.5267294778705618,0.5267294778705618
image_0077,1,2.520800980817339,-10.307082667120065,2.520800980817339,-10.307082667120065,2.161971,4.5241737,0.558833917173879,0.558833917173879
image_0078,1,16.026731489552002,0.5446932258219014,16.026731489552002,0.5446932258219014,9.055245,4.1332865,0.8908224382195222,0.8908224382195222
image_0079,1,12.40528494629533,-12.848043758525058,12.40528494629533,-12.848043758525058,3.8727777,5.8187647,0.20638774285389594,0.20638774285389594
image_0080,1,21.24469130885809,-5.213834909504362,21.24469130885809,-5.213834909504362,4.8776345,3.9240885,0.7058349298900651,0.7058349298900651
image_0081,1,31.96421491259848,0.3036335319483973,31.96421491259848,0.3036335319483973,-0.93353397,2.6376739,0.9566997444484021,0.9566997444484021
image_0082,1,32.99566859219753,-11.635953947056764,32.99566859219753,-11.635953947056764,5.445895,5.120601,0.43546461287887284,0.43546461287887284
image_0083,1,52.66540770005844,1.2784870891506916,52.66540770005844,1.2784870891506916,-0.6268072,0.015127948,0.8402828090135774,0.8402828090135774
image_0084,1,27.596801604508663,-2.337618101837424,27.596801604508663,-2.337618101837424,2.3143716,9.212132,0.8364189521652794,0.8364189521652794
image_0085,1,32.43365389625033,-9.555088674212568,32.43365389625033,-9.555088674212568,4.848815,4.3450694,0.5383382066548661,0.5383382066548661
image_0086,1,37.2002436111037,0.02383904190623133,37.2002436111037,0.02383904190623133,-0.9504599,8.250833,1.0184051427111311,1.0184051427111311
image_0087,1,30.14256558663934,-0.8913751137981759,30.14256558663934,-0.8913751137981759,-1.871749,7.318576,0.8280126128676668,0.8280126128676668
image_0088,0,27.488690128188853,5.485487427834129,27.488690128188853,5.485487427834129,-6.844542,-0.38531148,0.7938094225642661,0.7938094225642661
image_0089,1,43.99095358825888,0.8558110217001564,43.99095358825888,0.8558110217001564,7.0780053,1.5863457,0.9191144457518098,0.9191144457518098
image_0090,1,32.89230756356779,-0.7900420767455223,32.89230756356779,-0.7900420767455223,-1.9697467,7.1780734,0.7989590316598332,0.7989590316598332
image_0091,1,32.92424929132933,-3.5761235225710775,32.92424929132933,-3.5761235225710775,3.932461,2.4804258,0.7989978431280049,0.7989978431280049
image_0092,0,-2.393048107567228,1.4476277665124753,-2.393048107567228,1.4476277665124753,-5.2483444,3.995461,0.7961582156645729,0.7961582156645729
image_0093,0,18.9426208011194,-2.1660347267267377,18.9426208011194,-2.1660347267267377,-3.451876,5.512381,1.30647595634955,1.30647595634955
image_0094,1,20.34884953874189,-8.287866134147354,20.34884953874189,-8.287866134147354,1.3549868,3.2576487,0.37660831351016666,0.37660831351016666
image_0095,1,36.16882062815861,-1.7595192976080363,36.16882062815861,-1.7595192976080363,0.73988885,1.6745806,0.6401498987534857,0.6401498987534857
image_0096,1,24.07936125938144,-6.581991413386804,24.07936125938144,-6.581991413386804,3.8492594,3.8700871,0.5030706608080502,0.5030706608080502
image_0097,0,4.234467394118468,15.844957862601495,4.234467394118468,15.844957862601495,-5.2088084,-5.290983,0.29304511549397383,0.29304511549397383
image_0098,1,40.43447612842057,-11.852647705180525,40.43447612842057,-11.852647705180525,2.9436622,2.7144144,0.44896380997047824,0.44896380997047824
image_0099,1,0.9956137934875396,-6.113905231316741,0.9956137934875396,-6.113905231316741,4.5402384,5.9155855,0.3147968847690863,0.3147968847690863
image_0100,0,46.47666790289532,6.236112099664201,46.47666790289532,6.236112099664201,-6.649378,0.24752676,0.7668295203338005,0.7668295203338005
image_0101,1,9.945424750101846,-7.578051917645072,9.945424750101846,-7.578051917645072,2.4596293,5.09847,0.5579124264793186,0.5579124264793186
image_0102,1,30.900551093308763,-10.6455249124073,30.900551093308763,-10.6455249124073,2.5356646,8.459464,0.6241803415693818,0.6241803415693818
image_0103,0,-16.808264875899994,-2.6052351269344407,-16.808264875899994,-2.6052351269344407,-2.6857464,1.6529675,0.9000883471339696,0.9000883471339696
image_0104,1,-25.84897431689473,3.347530697774759,-25.84897431689473,3.347530697774759,0.5402717,-6.054423,1.073947283022489,1.073947283022489
image_0105,0,-1.9343346327361315,8.7322170489217,-1.9343346327361315,8.7322170489217,-5.8854494,-3.0694346,0.5021109747885708,0.5021109747885708
image_0106,1,-1.6989148108931713,-0.289724940871037,-1.6989148108931713,-0.289724940871037,-0.95539916,-0.94558895,0.950737680907114,0.950737680907114
image_0107,1,-28.360094809560895,-21.209878484020187,-28.360094809560895,-21.209878484020187,3.0692806,3.3396468,0.3652909420598075,0.3652909420598075
image_0108,1,-21.534281696760868,-13.164031865159188,-21.534281696760868,-13.164031865159188,6.6592164,4.570977,0.48757463595754846,0.48757463595754846
image_0109,1,-15.113342959940725,-2.679469092597206,-15.113342959940725,-2.679469092597206,7.543922,2.3631217,0.8108954491436966,0.8108954491436966
image_0110,0,-3.6162956378983546,5.709853909160119,-3.6162956378983546,5.709853909160119,-6.115241,1.591605,0.6978559946536986,0.6978559946536986
image_0111,1,-28.043084344981725,-0.7236100302301662,-28.043084344981725,-0.7236100302301662,2.5301743,-6.750042,1.0634556674622362,1.0634556674622362
image_0112,1,-20.506564681347985,-0.6388902254459355,-20.506564681347985,-0.6388902254459355,-6.5284605,6.272591,1.108600293540583,1.108600293540583
image_0113,1,1.2247034812107056,-4.444596706525258,1.2247034812107056,-4.444596706525258,5.4680014,1.3865507,0.8189851945403318,0.8189851945403318
image_0114,0,-1.4395458595099924,3.446854743555855,-1.4395458595099924,3.446854743555855,-6.634022,1.0580629,0.8895785284538642,0.8895785284538642
image_0115,1,-34.329401297656986,-12.15053222296881,-34.329401297656986,-12.15053222296881,6.140153,4.8700194,0.4747349982946154,0.4747349982946154
image_0116,1,-25.550580367861464,2.1952809405608784,-25.550580367861464,2.1952809405608784,3.6976175,-5.593802,1.2428136706075499,1.2428136706075499
image_0117,0,-7.922733348403176,1.7020231159289119,-7.922733348403176,1.7020231159289119,-6.031109,2.9047148,0.8512636376826219,0.8512636376826219
image_0118,1,-17.169327746056226,-3.3728367293169668,-17.169327746056226,-3.3728367293169668,-4.1425157,7.0924025,1.0881730703047152,1.0881730703047152
image_0119,1,3.4639741025423323,-2.224261507149165,3.4639741025423323,-2.224261507149165,3.62192,9.669421,0.923188481871526,0.923188481871526
image_0120,1,-50.43556903966364,-5.986406534044192,-50.43556903966364,-5.986406534044192,-3.67064,6.8868294,0.8761503765933134,0.8761503765933134
image_0121,0,-23.003816799023582,-4.35575069234002,-23.003816799023582,-4.35575069234002,-3.2819443,6.039101,1.1380526329683602,1.1380526329683602
image_0122,1,-31.547566324773825,-10.537574052420151,-31.547566324773825,-10.537574052420151,7.3773346,3.507753,0.5943310644999781,0.5943310644999781
image_0123,1,-23.356018169730774,-11.463929998364318,-23.356018169730774,-11.463929998364318,1.9307189,2.438086,0.5877544292360335,0.5877544292360335
image_0124,1,-19.28962708887897,-4.8106002033239905,-19.28962708887897,-4.8106002033239905,7.2953653,6.186815,0.7524663258371358,0.7524663258371358
image_0125,1,0.6585194874495404,-4.988261183462042,0.6585194874495404,-4.988261183462042,7.755204,2.6485574,0.6446144586806755,0.6446144586806755
image_0126,1,38.43583293662104,-8.547058021450043,38.43583293662104,-8.547058021450043,4.954266,3.4667935,0.6042931747832077,0.6042931747832077
image_0127,0,25.91638866037296,9.658478812054208,25.91638866037296,9.658478812054208,-5.9937286,-6.94489,0.581522153957927,0.581522153957927
image_0128,1,17.367327626950992,-15.478628377879987,17.367327626950992,-15.478628377879987,6.215817,4.1793876,0.38994435265569727,0.38994435265569727
image_0129,1,41.442292378853814,-20.76262401006953,41.442292378853814,-20.76262401006953,3.5192025,5.5287013,0.26325795456572776,0.26325795456572776
