child_1,child_2,distance,n_observations
167.0,174.0,0.12036481980907543,2.0
175.0,179.0,0.1669684479157223,2.0
51.0,67.0,0.17288194237593135,2.0
65.0,185.0,0.18239815585817076,3.0
49.0,107.0,0.2330771728932567,2.0
79.0,90.0,0.23590576909252414,2.0
128.0,139.0,0.23797765662738957,2.0
38.0,66.0,0.24825930517439687,2.0
99.0,143.0,0.25479902829678736,2.0
5.0,186.0,0.2586799558151524,3.0
35.0,45.0,0.26036969280370637,2.0
130.0,189.0,0.26065991047718234,3.0
9.0,28.0,0.26376517839510705,2.0
103.0,182.0,0.2694149128241974,2.0
77.0,190.0,0.2711084058087308,3.0
121.0,162.0,0.2757488385942287,2.0
69.0,188.0,0.2813003011678342,4.0
110.0,159.0,0.28176462587265405,2.0
138.0,146.0,0.28563867494313067,2.0
61.0,169.0,0.297469072941688,2.0
43.0,46.0,0.29797262122346635,2.0
57.0,120.0,0.30662949221332525,2.0
53.0,187.0,0.31142934049448634,3.0
21.0,199.0,0.31678640942107833,4.0
26.0,106.0,0.3258444259284653,2.0
20.0,207.0,0.3314926418041619,4.0
92.0,193.0,0.34091758517380477,3.0
113.0,172.0,0.34134500839500903,2.0
74.0,152.0,0.34214342269393383,2.0
58.0,114.0,0.3452456044452409,2.0
29.0,84.0,0.3453742986391135,2.0
75.0,142.0,0.34624305951677026,2.0
59.0,192.0,0.3538687878342105,3.0
80.0,95.0,0.35665082477250665,2.0
200.0,204.0,0.3566896965714614,4.0
157.0,178.0,0.3591366539584977,2.0
44.0,149.0,0.359831200621167,2.0
52.0,201.0,0.3623660904393562,5.0
82.0,94.0,0.3630186954260024,2.0
163.0,181.0,0.36500322706602595,2.0
111.0,127.0,0.36603025428682856,2.0
72.0,83.0,0.36630772842267756,2.0
102.0,153.0,0.36814756676673643,2.0
118.0,133.0,0.3685600757098565,2.0
147.0,195.0,0.3706657215992503,3.0
132.0,197.0,0.37097410349795246,3.0
12.0,76.0,0.3711075492015271,2.0
196.0,214.0,0.3744968737722759,5.0
32.0,48.0,0.3830351418930923,2.0
1.0,47.0,0.3840143436175312,2.0
164.0,224.0,0.38437067705003797,3.0
198.0,210.0,0.388779726336488,6.0
105.0,206.0,0.39015450803831925,3.0
3.0,176.0,0.3919517415891317,2.0
81.0,211.0,0.39206429630509204,4.0
135.0,203.0,0.3978515141533102,3.0
54.0,62.0,0.3979669599854886,2.0
96.0,173.0,0.3981088181757242,2.0
71.0,73.0,0.3984997075041552,2.0
85.0,86.0,0.3988647012784208,2.0
101.0,155.0,0.40059630270993485,2.0
10.0,97.0,0.40250039260574233,2.0
230.0,239.0,0.408409468177255,7.0
150.0,166.0,0.4097601615234363,2.0
165.0,219.0,0.4132421707781794,5.0
125.0,126.0,0.41619290043638735,2.0
208.0,231.0,0.4181269030931243,6.0
19.0,24.0,0.4256941906845161,2.0
170.0,194.0,0.43001521049475905,4.0
213.0,241.0,0.43335403050183186,4.0
13.0,141.0,0.43379898063165223,2.0
36.0,234.0,0.43676344977709775,3.0
123.0,209.0,0.4397128443259483,3.0
88.0,93.0,0.4400526305890704,2.0
217.0,222.0,0.440713688568444,8.0
100.0,247.0,0.44399950665723636,8.0
91.0,216.0,0.4441314779945829,3.0
191.0,232.0,0.4456014961007721,7.0
4.0,183.0,0.44973289057964005,2.0
70.0,228.0,0.4498205838622716,3.0
27.0,229.0,0.4500982450010175,4.0
156.0,220.0,0.4510656152317479,3.0
16.0,242.0,0.45107536111233365,3.0
184.0,253.0,0.4530754545573971,5.0
