child_1,child_2,distance,n_observations
34.0,48.0,0.08823465124651064,2.0
38.0,59.0,0.13398252070348637,2.0
76.0,118.0,0.18428299202301646,2.0
24.0,25.0,0.1901618592650488,2.0
52.0,62.0,0.19112897277677376,2.0
28.0,43.0,0.20053912132696006,2.0
116.0,121.0,0.20908204092602967,2.0
50.0,80.0,0.21141943281854647,2.0
162.0,169.0,0.21336971039155872,2.0
181.0,183.0,0.2148058335918973,2.0
27.0,190.0,0.2178418989594198,3.0
110.0,150.0,0.21901698387339197,2.0
125.0,147.0,0.22244739722791163,2.0
30.0,187.0,0.22303589611659858,3.0
26.0,119.0,0.24717801203690282,2.0
155.0,168.0,0.25097097148130276,2.0
37.0,49.0,0.2567346438238838,2.0
32.0,44.0,0.2585207934918674,2.0
9.0,13.0,0.2590979789926985,2.0
82.0,93.0,0.26362695581458917,2.0
75.0,78.0,0.2676894527391641,2.0
185.0,195.0,0.26927221422167685,5.0
84.0,98.0,0.27192007802372253,2.0
144.0,197.0,0.27271622345542235,3.0
193.0,194.0,0.2765253421013739,4.0
189.0,205.0,0.2782842042625592,4.0
12.0,196.0,0.2794536624250541,3.0
66.0,186.0,0.2864183277934574,3.0
36.0,188.0,0.29214102544916376,3.0
58.0,96.0,0.2921665952389978,2.0
72.0,212.0,0.2938523057638377,4.0
131.0,172.0,0.29461692989454935,2.0
89.0,101.0,0.2956603950936465,2.0
8.0,180.0,0.29594211473628884,2.0
81.0,129.0,0.297745244501613,2.0
6.0,102.0,0.2989280466620763,2.0
18.0,22.0,0.3025282734605391,2.0
10.0,31.0,0.30379395815445975,2.0
114.0,123.0,0.3056235377763875,2.0
29.0,213.0,0.3062673024989092,4.0
68.0,157.0,0.3135981043114776,2.0
199.0,206.0,0.31892017278781437,7.0
2.0,20.0,0.321671862515548,2.0
53.0,54.0,0.3220810218257125,2.0
33.0,45.0,0.3234434965612132,2.0
57.0,94.0,0.32383988504384,2.0
105.0,166.0,0.3276792435459379,2.0
7.0,137.0,0.32987409008045687,2.0
4.0,107.0,0.3307142721396361,2.0
92.0,177.0,0.33506198190553405,2.0
55.0,215.0,0.3372909518654912,5.0
16.0,140.0,0.3396372406331164,2.0
47.0,201.0,0.3423224390541764,3.0
113.0,124.0,0.3468149718918564,2.0
106.0,176.0,0.3501853306813453,2.0
171.0,182.0,0.3504333857429358,2.0
64.0,207.0,0.35110367457979885,3.0
88.0,91.0,0.35237475622803405,2.0
39.0,41.0,0.35692579768295407,2.0
100.0,218.0,0.35777943732347617,3.0
69.0,77.0,0.3649997011019934,2.0
108.0,112.0,0.37184926753304004,2.0
111.0,211.0,0.3722639359083375,4.0
224.0,226.0,0.3748154783054928,11.0
15.0,21.0,0.37905932438365186,2.0
90.0,209.0,0.37937301309545235,5.0
17.0,203.0,0.38123472489267096,3.0
178.0,225.0,0.3819791055310427,3.0
210.0,234.0,0.39294738916695715,6.0
143.0,192.0,0.4012773994914051,3.0
122.0,247.0,0.40275800852692906,5.0
42.0,202.0,0.405021329351974,3.0
35.0,248.0,0.40587156531750745,12.0
221.0,249.0,0.40733053731115,4.0
146.0,208.0,0.41002284477280854,4.0
135.0,219.0,0.41106734719514765,3.0
127.0,167.0,0.4121880722000316,2.0
156.0,161.0,0.41321911948197165,2.0
133.0,138.0,0.4162648336151955,2.0
151.0,238.0,0.4188484963669596,3.0
237.0,257.0,0.4216517535035489,15.0
163.0,173.0,0.4228915589592125,2.0
51.0,245.0,0.42544482838665243,3.0
40.0,243.0,0.42628820094218534,3.0
117.0,158.0,0.429605282282133,2.0
23.0,220.0,0.4312117325541907,3.0
191.0,200.0,0.4317090506498261,4.0
160.0,239.0,0.4322559662641113,3.0
228.0,267.0,0.4324040264861549,5.0
46.0,229.0,0.4335390913234714,3.0
231.0,250.0,0.4348026826943219,7.0
132.0,134.0,0.4372780497399442,2.0
223.0,227.0,0.44459837063362095,4.0
139.0,259.0,0.44563274277306236,5.0
198.0,258.0,0.4464087690469767,7.0
175.0,240.0,0.45505703498063016,3.0
233.0,253.0,0.4578505993805597,8.0
126.0,142.0,0.45864866529877324,2.0
11.0,244.0,0.4648332243255626,4.0
104.0,241.0,0.4737148307173533,4.0
136.0,263.0,0.4742069429516234,3.0
130.0,216.0,0.4779009858598452,3.0
109.0,246.0,0.48159034732273237,3.0
170.0,184.0,0.48372308245683837,2.0
5.0,103.0,0.4847837706981445,2.0
236.0,278.0,0.4855451511294214,7.0
204.0,214.0,0.4867311922241384,4.0
148.0,232.0,0.488220953071557,3.0
70.0,86.0,0.4889181633977122,2.0
141.0,145.0,0.48906487661565035,2.0
99.0,254.0,0.49292770492861865,4.0
65.0,273.0,0.4935852474750961,6.0
87.0,281.0,0.5004976676222963,9.0
252.0,275.0,0.5056215860927107,10.0
74.0,79.0,0.506598659968964,2.0
60.0,159.0,0.506864358771542,2.0
251.0,277.0,0.5069594640314079,7.0
73.0,279.0,0.5083601720870695,8.0
19.0,271.0,0.5109617252622995,5.0
85.0,154.0,0.5115398778479681,2.0
115.0,269.0,0.5126251592056246,3.0
255.0,280.0,0.5221744466868383,8.0
260.0,284.0,0.5254758314322542,7.0
179.0,261.0,0.5262700331738102,3.0
276.0,292.0,0.5290592263600382,5.0
256.0,265.0,0.529161847149057,18.0
95.0,242.0,0.5293044406245033,3.0
268.0,283.0,0.537749868347881,7.0
61.0,174.0,0.5421413519608145,2.0
230.0,291.0,0.5453436440073005,6.0
83.0,300.0,0.5556585467456381,3.0
262.0,303.0,0.5571608122480552,7.0
120.0,310.0,0.5610054531037852,19.0
217.0,270.0,0.5706478526354632,5.0
1.0,97.0,0.5763179806980281,2.0
235.0,316.0,0.5784985311399502,12.0
274.0,317.0,0.583467159510891,22.0
128.0,165.0,0.5931112959129755,2.0
56.0,266.0,0.6012578235382777,3.0
71.0,164.0,0.6046796536310657,2.0
149.0,290.0,0.6047961265756044,8.0
297.0,314.0,0.6068148505609013,15.0
302.0,309.0,0.6149385488950613,13.0
296.0,304.0,0.6196450653761132,8.0
264.0,312.0,0.6285950559484148,10.0
282.0,295.0,0.6363358530370777,6.0
222.0,301.0,0.6371701937909254,9.0
152.0,308.0,0.6399162374405802,4.0
298.0,328.0,0.6422827340713605,18.0
311.0,322.0,0.6458623849322793,5.0
299.0,319.0,0.6509094716156325,4.0
294.0,315.0,0.6562824999758475,5.0
153.0,307.0,0.6571025853940883,8.0
285.0,305.0,0.6680142198044025,6.0
3.0,318.0,0.670578811990229,6.0
321.0,329.0,0.6714841951766778,32.0
286.0,337.0,0.6728352326909324,11.0
67.0,293.0,0.6728666915488197,3.0
325.0,326.0,0.6766749846835494,23.0
306.0,313.0,0.6832200225324752,10.0
289.0,327.0,0.6921833150269274,15.0
272.0,332.0,0.6931384736248924,7.0
320.0,324.0,0.7067846064399269,14.0
63.0,344.0,0.7135585135240933,11.0
341.0,343.0,0.7340276540401856,34.0
330.0,339.0,0.743335753957608,12.0
338.0,348.0,0.7525587561322269,17.0
288.0,323.0,0.7526674651035149,5.0
334.0,349.0,0.7590360958998893,39.0
287.0,345.0,0.7603420370798094,18.0
14.0,331.0,0.7701472806053631,10.0
336.0,346.0,0.777165021249517,12.0
347.0,351.0,0.7852160299779654,31.0
0.0,354.0,0.8002420549435951,19.0
333.0,342.0,0.8114070719002184,21.0
350.0,358.0,0.8355936730577334,31.0
356.0,359.0,0.8785936997201295,33.0
340.0,360.0,0.9005418997975025,63.0
353.0,361.0,0.9277174925271551,72.0
352.0,355.0,0.9635422861937026,15.0
335.0,363.0,0.9790397439953655,76.0
357.0,364.0,1.0080406215601274,46.0
362.0,366.0,1.0521280048151642,109.0
365.0,367.0,1.1193837943999978,185.0
