child_1,child_2,distance,n_observations
103.0,168.0,0.12596532039779407,2.0
94.0,97.0,0.13811555322645752,2.0
82.0,127.0,0.15055638794424153,2.0
65.0,157.0,0.17462653365433078,2.0
53.0,162.0,0.182915901682575,2.0
132.0,151.0,0.18482840406482826,2.0
67.0,69.0,0.18789926690490188,2.0
178.0,189.0,0.1896404900905121,3.0
175.0,183.0,0.19064969164579515,2.0
112.0,187.0,0.194239158595237,3.0
14.0,54.0,0.20133749932857237,2.0
64.0,167.0,0.21208827578370082,2.0
59.0,62.0,0.21284656106031308,2.0
43.0,190.0,0.22836790567852183,3.0
131.0,145.0,0.2317360112472946,2.0
106.0,143.0,0.23244475181776758,2.0
38.0,197.0,0.2374412230089506,3.0
72.0,191.0,0.24477534084085917,3.0
76.0,200.0,0.2512332208726467,3.0
51.0,52.0,0.25404484012193307,2.0
139.0,186.0,0.2552186846305761,3.0
152.0,176.0,0.26319302225972774,2.0
146.0,199.0,0.2660642742114698,3.0
42.0,90.0,0.26745766272584814,2.0
22.0,80.0,0.2714933650356327,2.0
133.0,170.0,0.27258341081721726,2.0
68.0,202.0,0.28719190425451235,4.0
128.0,194.0,0.290687024003058,4.0
196.0,204.0,0.29416627339166224,4.0
192.0,201.0,0.2943949887660106,6.0
1.0,48.0,0.2996734493313381,2.0
118.0,198.0,0.30955360321808195,4.0
56.0,185.0,0.310498672239263,3.0
99.0,212.0,0.3150465039870286,5.0
61.0,159.0,0.32312400230596516,2.0
137.0,140.0,0.32459978000923073,2.0
125.0,134.0,0.32579300184210236,2.0
205.0,209.0,0.3362742969516327,5.0
203.0,207.0,0.3384368294222353,6.0
153.0,181.0,0.3406226806764845,2.0
71.0,155.0,0.3424389170848522,2.0
81.0,216.0,0.3470871935640049,5.0
19.0,40.0,0.34908121282630344,2.0
37.0,87.0,0.3511071053644399,2.0
193.0,195.0,0.3528197249156926,4.0
25.0,92.0,0.35627616673730056,2.0
119.0,221.0,0.362806165099496,3.0
211.0,219.0,0.3653713698956153,6.0
126.0,130.0,0.36583505995409527,2.0
4.0,169.0,0.3661678601276327,2.0
66.0,164.0,0.3678578575303302,2.0
45.0,100.0,0.369498804980524,2.0
32.0,44.0,0.3711248550880619,2.0
85.0,124.0,0.3726436329548991,2.0
214.0,217.0,0.3771991258141448,9.0
55.0,174.0,0.3794534683742179,2.0
101.0,177.0,0.38330732756675057,2.0
107.0,123.0,0.3894363867734303,2.0
78.0,166.0,0.3896982537788748,2.0
218.0,220.0,0.39026564572316125,7.0
88.0,149.0,0.39288163495865136,2.0
173.0,188.0,0.39452915327035387,3.0
171.0,235.0,0.39974450514242843,3.0
21.0,208.0,0.4010300835418732,3.0
34.0,95.0,0.4057064042929751,2.0
226.0,244.0,0.4077794074507625,12.0
12.0,49.0,0.409353403995509,2.0
13.0,234.0,0.410890416405675,3.0
47.0,129.0,0.4161054097811844,2.0
57.0,96.0,0.4181155906302283,2.0
172.0,180.0,0.4185492370489039,2.0
213.0,232.0,0.4228419031705761,10.0
36.0,75.0,0.42361133289192787,2.0
50.0,182.0,0.42384017438692034,2.0
144.0,243.0,0.43066878322969376,3.0
18.0,23.0,0.4342248577998349,2.0
138.0,223.0,0.4352486259584336,7.0
231.0,245.0,0.43565349735874254,5.0
3.0,116.0,0.44254684677991807,2.0
184.0,247.0,0.44848505037151637,4.0
0.0,165.0,0.45204632671664713,2.0
156.0,246.0,0.4529862707830626,4.0
206.0,239.0,0.45312266134328083,11.0
74.0,160.0,0.4540154728798089,2.0
17.0,122.0,0.45429987127282245,2.0
142.0,233.0,0.4554250048091725,3.0
84.0,261.0,0.45575348514374553,8.0
16.0,135.0,0.4609909629242448,2.0
222.0,249.0,0.46149436608759875,7.0
117.0,268.0,0.46155343945592114,3.0
7.0,28.0,0.46157693676238587,2.0
39.0,79.0,0.466857120195735,2.0
8.0,15.0,0.4698361899960891,2.0
20.0,158.0,0.4702319249456324,2.0
29.0,227.0,0.47146268458915913,3.0
10.0,70.0,0.4727172181041359,2.0
41.0,253.0,0.47570594523003945,3.0
148.0,276.0,0.47890991679438905,3.0
2.0,229.0,0.4799992794023673,5.0
262.0,271.0,0.4825316182682302,13.0
210.0,224.0,0.4829299768390335,4.0
250.0,273.0,0.4843189995620239,19.0
154.0,257.0,0.48724515907497623,3.0
9.0,77.0,0.48783313894711655,2.0
110.0,136.0,0.4915429164718408,2.0
225.0,264.0,0.49383211731364113,6.0
58.0,83.0,0.5004769242343947,2.0
46.0,237.0,0.5021086766488887,3.0
86.0,111.0,0.5043987910373449,2.0
27.0,33.0,0.5062044716284886,2.0
256.0,267.0,0.5086526166898581,21.0
230.0,260.0,0.5113289705808095,4.0
63.0,215.0,0.5122384690463022,3.0
35.0,252.0,0.5140582643723536,4.0
141.0,263.0,0.5205570499123094,3.0
150.0,290.0,0.5220289155146809,7.0
93.0,98.0,0.5276799178922529,2.0
248.0,296.0,0.5368732894628916,7.0
254.0,258.0,0.546525725562049,4.0
6.0,228.0,0.5466045513701636,3.0
5.0,279.0,0.5468336607195131,4.0
283.0,295.0,0.5536462446549189,26.0
121.0,179.0,0.5609064218677944,2.0
120.0,242.0,0.5662890958352577,3.0
240.0,265.0,0.5678531034001031,4.0
114.0,241.0,0.5716600095399682,3.0
284.0,286.0,0.5738728212534425,32.0
109.0,297.0,0.5803579902788943,4.0
291.0,301.0,0.5845894308559645,4.0
161.0,285.0,0.5871954976370415,5.0
163.0,269.0,0.5980474063423783,3.0
147.0,270.0,0.6026216079621561,4.0
104.0,108.0,0.6083015371430893,2.0
287.0,288.0,0.6155567644897316,5.0
73.0,281.0,0.6167614731373291,4.0
251.0,299.0,0.6193653973226245,5.0
300.0,306.0,0.6207704802718322,33.0
26.0,278.0,0.6247699316143073,3.0
272.0,294.0,0.6262325496273538,4.0
