image_name,cluster_label,pca_x,pca_y,plot_x,plot_y,tsne_x,tsne_y,distance_to_centroid,distance_to_medoid
image_0001,0,31.063329416799874,-3.7229871518033697,31.063329416799874,-3.7229871518033697,-6.328661,-2.642251,0.4096066023179462,0.4096066023179462
image_0002,0,24.77865603131416,-4.308524455932738,24.77865603131416,-4.308524455932738,-5.1579113,3.5158603,0.5102085593457159,0.5102085593457159
image_0003,0,18.543248044189138,-9.940682340142024,18.543248044189138,-9.940682340142024,-3.6689374,-1.109312,0.2709853587511698,0.2709853587511698
image_0004,0,30.907087162827107,-3.026986986661509,30.907087162827107,-3.026986986661509,-2.0829494,-2.247816,0.560005297870555,0.560005297870555
image_0005,1,16.673204623768953,13.614742333240347,16.673204623768953,13.614742333240347,7.311977,0.8348094,0.09102012421549566,0.09102012421549566
image_0006,1,19.276542296831813,0.5128461462227624,19.276542296831813,0.5128461462227624,1.942221,-6.2393503,1.3166251613754496,1.3166251613754496
image_0007,0,18.93368257532427,-7.869121764246452,18.93368257532427,-7.869121764246452,-6.012527,-1.2985432,0.19069152859726723,0.19069152859726723
image_0008,1,9.23235305905722,1.5747637976769748,9.23235305905722,1.5747637976769748,2.2588525,-7.2840223,1.1277033945778123,1.1277033945778123
image_0009,1,-5.71926972587219,7.668318044532784,-5.71926972587219,7.668318044532784,3.8244677,-4.551367,0.8488382843047029,0.8488382843047029
image_0010,0,22.466729583684028,-3.0687011670312048,22.466729583684028,-3.0687011670312048,-1.9870771,0.5430275,0.648231846696065,0.648231846696065
image_0011,1,26.88376100809071,23.943449327176918,26.88376100809071,23.943449327176918,7.0445647,0.68998307,0.0,0.0
image_0012,0,31.539096555039997,-8.088771159408477,31.539096555039997,-8.088771159408477,-5.259966,-2.1530628,0.2492642524579638,0.2492642524579638
image_0013,0,23.402099727044266,1.7634216098192201,23.402099727044266,1.7634216098192201,0.8048362,-4.590799,0.9154624084763617,0.9154624084763617
image_0014,1,4.679481932648862,14.060577482638841,4.679481932648862,14.060577482638841,7.2716722,-1.7228221,0.21204577354718346,0.21204577354718346
image_0015,1,35.214004372522325,5.698848924493129,35.214004372522325,5.698848924493129,4.2262893,-5.7670093,0.9326069490055322,0.9326069490055322
image_0016,0,-0.6902786437330335,-6.0754470107991025,-0.6902786437330335,-6.0754470107991025,-5.1369677,0.34288245,0.3329444885910654,0.3329444885910654
image_0017,1,1.6497817754474993,-2.2915767909727665,1.6497817754474993,-2.2915767909727665,1.0409231,-6.6435127,1.484916650222045,1.484916650222045
image_0018,0,17.549200701025676,-7.930481035465075,17.549200701025676,-7.930481035465075,-3.6556327,-0.19484852,0.26886585306527855,0.26886585306527855
image_0019,0,42.362418475409484,-13.70193699754811,42.362418475409484,-13.70193699754811,-6.3456297,-1.3248299,0.2208178661615665,0.2208178661615665
image_0020,0,14.091026616829106,-3.2063235005049053,14.091026616829106,-3.2063235005049053,-1.1126375,1.7204863,0.8195851520416175,0.8195851520416175
image_0021,1,21.346241873828834,8.267611469903292,21.346241873828834,8.267611469903292,7.979429,-1.4108136,0.26749472128410867,0.26749472128410867
image_0022,0,10.849644360668085,-2.7593799752156776,10.849644360668085,-2.7593799752156776,-7.3576617,-1.2727219,0.4456428017772005,0.4456428017772005
image_0023,0,2.4527558433765995,-2.2544412257773416,2.4527558433765995,-2.2544412257773416,-1.6627884,3.6583714,0.8098187742453872,0.8098187742453872
image_0024,1,19.157943982742154,4.1608854732903495,19.157943982742154,4.1608854732903495,5.90954,-4.694394,0.6536813998459439,0.6536813998459439
image_0025,0,4.416824639136242,-1.1278563846341216,4.416824639136242,-1.1278563846341216,-0.6654636,-2.88338,0.7519559088902893,0.7519559088902893
