image_name,cluster_label,pca_x,pca_y,tsne_x,tsne_y,distance_to_centroid
image_0001,1,29.46493114970721,-1.2428755063022974,-0.69131386,10.729384,11.996881497993817
image_0002,1,35.897479836188126,11.40956419586139,0.91354245,11.769634,18.142628792968686
image_0003,1,28.653469737532003,3.709668812810839,-1.8502961,10.506603,16.14197951261068
image_0004,1,38.833301175424026,-13.03329531255576,-4.0379305,12.033712,26.36971458643091
image_0005,1,37.65576684623205,-12.233372326796554,-3.0349607,12.146155,24.096917677989182
image_0006,1,48.197936449049564,0.7138720489214676,-1.4194759,14.844128,28.841344335686596
image_0007,1,10.423272594547639,13.634996351796447,4.6809764,6.509276,23.93629232879729
image_0008,1,34.98170241071525,-0.1588538423424456,-0.31596124,11.522148,16.885019582326223
image_0009,0,-19.069291352256936,-8.502695347334518,-2.7482316,-12.101343,15.4499927591452
image_0010,1,36.87031423711475,-11.295911194254058,-3.7108853,12.045933,24.055946386003924
image_0011,1,49.161812702674645,-0.2824870400766071,-3.7003713,13.731935,30.63235567381856
image_0012,1,20.964807298842505,-0.12753379961797437,-0.45533973,8.240328,10.93004476093238
image_0013,1,12.699763120727539,-3.8293016424621076,-0.53816235,6.5167966,18.585653026497337
image_0014,1,20.196195602734367,-7.083028361256566,-3.096106,9.3906,20.25557674072022
image_0015,1,54.8037957186609,-2.892361395843239,-2.4890695,14.418452,31.795615971563006
image_0016,1,19.631028638063512,12.694622610461865,2.5727189,9.5242815,16.064862534725698
image_0017,1,24.607019360898082,7.925179323688829,1.1176461,10.276335,11.603681451432834
image_0018,1,42.86118329057775,-2.586607426458277,-2.1895747,13.3940115,22.49195019916231
image_0019,1,30.754331262265676,11.347321877787468,1.8717504,10.806463,15.109592317920537
image_0020,1,27.228518581931958,8.587435555845486,0.704774,10.631873,14.164098837333187
image_0021,1,40.281032835186394,-17.003347541737202,-3.039361,12.4419155,27.620009326299417
image_0022,1,21.319911398436034,17.462142011227556,2.9652352,10.096601,23.24254181432432
image_0023,1,17.331287428142897,10.672915883567255,2.4125142,8.654897,17.98511929318185
image_0024,1,66.87728365275244,-2.384476007159061,-2.5475423,15.281088,43.440464871624144
image_0025,1,29.4286365099296,10.110360482630679,0.8244692,11.053961,18.458803325894436
image_0026,1,6.717900604471585,12.47045118353521,3.998216,6.129387,25.13323965068424
image_0027,1,16.238456489781328,14.74973796152249,5.4251103,7.450911,22.70836402664016
image_0028,1,4.168289436155143,16.02677576099259,4.0751643,6.151762,28.71143109630185
image_0029,0,-20.022501496335057,11.226629034158393,-4.1947994,-8.378986,15.321093369512027
image_0030,0,-16.786849673832116,9.307507476097067,-4.0553737,-8.456763,14.244141399148297
image_0031,1,14.552674597998177,16.307989200593315,4.2300053,9.079858,24.167014106793374
image_0032,1,41.7245578699701,-2.9893398087959158,-4.036662,13.165113,27.062129168349827
image_0033,0,-26.92514081408731,9.078204116108124,-5.382866,-9.255499,22.656013982950387
image_0034,0,-10.557998798598748,1.4565568477910704,-5.548694,-6.6503015,17.77860135016361
image_0035,0,-0.9755090832556876,15.344661375800479,4.7498755,4.7636623,26.614302252389635
image_0036,1,6.07663158434155,15.284995416700406,5.2742815,5.835352,26.757649527006553
image_0037,1,3.2140950247655073,18.074500208464126,5.0623994,5.6835585,29.356691130798477
image_0038,1,13.027919319202315,18.26882475585842,3.3577554,7.9160404,22.960603011305043
image_0039,0,-4.8173033560866525,2.0850293228510752,0.62838846,-0.5788114,18.9293714126131
image_0040,1,20.257606157532244,13.782449297787233,2.782228,8.66648,17.834573892425112
image_0041,0,-1.279842621622205,5.680299107315441,3.6116006,4.0729675,19.73670354588462
image_0042,1,36.97916676480067,15.424525567211699,1.5134854,11.727868,20.402357087298935
image_0043,1,7.059545019186398,11.00493249424011,3.4250598,6.235074,22.752727035286547
image_0044,1,20.047907332680477,20.441058052120823,5.297346,8.236694,26.071460294320666
image_0045,0,-15.174353873340621,10.970134654375519,-5.410883,-8.076502,21.810453904825568
image_0046,0,-13.708602426175885,9.440174647187703,-3.5000713,-8.799958,16.05345222885466
image_0047,1,11.932847535224125,13.960855382878313,4.4044237,7.1172705,21.430771143288734
image_0048,1,18.305627896722967,22.695760933599722,3.7081685,8.21385,25.499838314225816
image_0049,1,3.3971268974899447,10.729356714953846,4.3508654,5.1893754,26.277457336319067
image_0050,0,0.4341401775532659,13.469520667599824,5.655405,5.290945,28.709332542753675
image_0051,0,2.2929122280259073,-2.8864490817269814,-0.5454001,1.8271596,24.4629108406668
image_0052,0,-17.090195262251424,-0.23818697775908695,-1.6005785,-9.576623,10.340703388036081
image_0053,0,-29.46181751811221,-2.915172298670724,0.73167235,-12.6403475,14.993220204876248
image_0054,0,-19.64062939799359,1.380270606871891,-0.2856402,-8.961177,12.534061264552536
image_0055,0,-21.469247868385246,-4.6838579030371355,1.2283367,-7.4620337,9.786659571011873
image_0056,0,-10.315249840826931,-2.5485354356532572,0.14552191,-3.3108325,11.876059850426953
image_0057,0,-20.824981003952434,-3.5297750586467593,-0.868346,-11.208748,10.048481448539603
image_0058,0,-18.222215040446056,-1.7340449896257968,-0.35503024,-7.340759,12.615189623219889
image_0059,0,-18.25808636422429,-0.9869446517582089,0.49067977,-7.449483,8.916463979266789
image_0060,0,-18.070909122058474,-9.387610820864682,-1.186178,-4.2793016,12.988295999216724
image_0061,0,-9.54267603047445,-8.454443086670198,1.7009871,-2.3705533,18.383220894958214
image_0062,0,-11.604631599887094,-10.53936130967583,-0.99079776,-3.4310987,16.206924603185257
image_0063,0,-21.685495976012117,-7.848134959985068,-1.4272196,-11.8192425,11.649593384019932
image_0064,0,-28.224335880232843,-7.460870413416552,-0.20043343,-12.989413,15.153190652687826
image_0065,0,-54.46927359201803,2.8366952931255422,2.874026,-15.289463,39.72997817118615
image_0066,0,-19.820370496495013,1.7703145452136841,-0.38920027,-9.134618,12.979720719353551
image_0067,1,19.97765781800077,-1.3737306377892264,-0.25195274,7.7644134,15.788307174375259
image_0068,0,-11.327356026773293,-14.168276467984617,-0.41370606,-2.1436818,17.689700701965112
image_0069,0,-11.234247738825351,-5.932223052183161,1.4278916,-3.442508,11.81738500078927
image_0070,0,-7.41010103374052,-9.498901509286524,-0.612843,-0.93773216,18.59061676534351
image_0071,0,-28.68816361344003,3.4671859975193504,1.6897492,-11.637962,13.40581120806983
image_0072,0,-13.78191027108053,2.726374495246141,1.4443262,-5.308334,12.945156202857628
image_0073,0,-2.5766639646485907,-2.5206087376569015,-0.18443933,0.08029146,18.244280987405325
image_0074,1,4.317631184508919,10.653912580140284,2.375256,3.552388,28.649745889457936
image_0075,0,-21.490233858758153,1.2220487023307782,-0.48985767,-10.426138,9.867482734399722
image_0076,0,-37.68416952930466,-5.094713776187057,1.6091149,-14.288515,23.110972475237077
image_0077,1,22.339123403406106,19.602292378586498,3.7068946,10.022506,26.188691916046302
image_0078,0,-24.294256249505434,0.1825588522756164,1.8303928,-10.754354,12.523052846282043
image_0079,0,-22.309122328756214,-2.0872393790776105,-0.6944159,-11.247643,11.501420933057846
image_0080,0,-33.750796340934,0.19219891395736396,1.3761688,-13.665028,18.928486353944592
image_0081,0,-33.230503706386614,2.32549138411586,1.8518218,-12.536144,18.262466070613762
image_0082,0,-24.88175508043672,6.881044900286881,0.9854489,-10.194477,14.376262272679215
image_0083,0,-19.95191481325694,5.675150660811601,-1.5347449,-8.030507,9.297335836212916
image_0084,0,-26.002387592947603,-7.0477693624714615,-0.61179096,-12.309102,12.344958055368624
image_0085,0,-39.25710336298686,-0.8751861967564788,1.9612309,-14.016915,22.476140369410107
image_0086,0,-21.575787631094546,-4.483060022800239,0.9041191,-7.8730507,10.933492341331153
image_0087,0,-10.014096313087991,-4.51324435315003,0.1355906,-2.998985,12.233666564678929
image_0088,0,-9.207840603943934,-10.694528019610305,-0.13283682,-1.9351982,16.864657586809543
image_0089,0,-31.184187817953845,5.239558605091355,1.3804907,-11.977213,16.826943680743288
image_0090,0,-14.504382481472089,1.6020741905024678,-1.0134538,-8.792164,10.95004675837508
image_0091,0,-28.67229263602897,-8.53433332542022,-0.5396363,-13.570536,15.406956204407946
image_0092,1,4.925944420866884,12.082420436379463,3.288236,5.2565017,25.12760741809717
image_0093,0,-18.83955321210919,13.434908308424008,-2.5211165,-6.703978,19.25105843697655
image_0094,0,-17.232417774368447,14.189540727789822,-2.88656,-6.908509,18.595048328769728
image_0095,0,-16.78033844413795,-0.08219252902225001,1.7626652,-5.6196585,15.519323060799953
image_0096,0,-20.021504680740712,9.161453940763845,-1.8573983,-6.724275,17.116784156227084
image_0097,1,6.822309939478266,-1.9884228399927457,0.028788887,3.3603587,20.54387792655992
image_0098,0,-26.13749373129003,0.39143470119657414,0.4622861,-11.529569,11.255372442084822
image_0099,0,-49.75372051319549,-0.30456994528226955,2.6023214,-15.103641,33.32678533805424
image_0100,0,-5.8261223754653795,-1.80951174519294,3.225448,-2.4000318,19.076224825379352
image_0101,1,3.8190532656818323,2.594505858026472,1.0469476,3.718657,24.15043324768187
image_0102,1,21.528892474622666,4.138603740684029,-1.9783407,9.936943,15.045964223142793
image_0103,1,41.26389030659576,2.2913132141855397,-3.8539424,14.4316,25.31527670816666
image_0104,1,56.088846783769256,-9.819892754274928,-1.8615447,14.951545,36.54219313465851
image_0105,1,25.436286574363308,6.248067833447396,-0.099692814,10.169409,14.059083755609304
image_0106,0,-24.538206846765863,-18.229968210908883,-2.2593722,-14.1505995,22.647768936971037
image_0107,1,45.84288791241587,-12.966430572761972,-2.9328158,13.357332,29.083456723445725
image_0108,1,29.360392781074758,-2.69776763705392,-2.341423,10.511612,14.943868204539397
image_0109,1,27.02166214472239,-5.363588644519678,-1.2392352,9.469707,12.730852301861448
image_0110,1,35.84348790426584,1.2500907345943204,-1.0925124,11.647954,20.11171369011786
image_0111,1,24.045207153015276,-10.800268983869897,-3.0306935,8.780351,17.99269630166977
image_0112,1,12.866865092956113,-5.8754207444631295,-0.65153474,4.9140415,19.710510277772546
image_0113,1,45.4255526254812,-4.480447930053184,-1.0291113,13.889778,24.90492786116095
image_0114,1,18.702707810611386,-4.711751530114919,-1.3970753,7.304368,16.519285176607408
image_0115,1,45.466717498412,-5.662543290459261,-2.6770432,13.748416,26.61043729748426
image_0116,1,51.897408063401265,-9.057823131573045,-1.0659344,14.21216,33.22663376418001
image_0117,1,47.579565306460026,-1.8217827429076212,-0.19903255,14.126645,31.469509655389245
image_0118,1,10.504203194129907,-2.985869948770056,-0.5304325,6.1202984,18.78975496132243
image_0119,1,55.90406586001705,8.46315793093588,-0.17587052,14.781465,36.760988117456016
image_0120,1,12.504521718756639,0.8659238887886749,0.70285726,6.4895663,18.644659827318794
image_0121,0,-10.124504305321798,-2.9405668760790507,-5.681169,-5.9988747,18.098089176768184
image_0122,1,27.830546654665294,2.2283248741627655,1.0023015,9.015452,22.428091796716416
image_0123,1,38.49624656416871,-12.469143006860346,-3.2375414,12.649442,23.1772423319742
image_0124,1,20.7546961459103,-10.44058310430994,-2.2737453,8.361837,17.925631419675536
image_0125,1,19.782421667560133,8.259945066084546,2.1540685,9.371422,17.807363356013592
image_0126,0,-34.84791502346478,-10.911474462839793,-0.39921427,-14.563158,22.973458195416498
image_0127,0,-13.320950445817052,3.5842171354682693,2.006587,-4.895248,16.826915283947955
image_0128,0,-34.18095078214661,5.6500832844448805,2.4055595,-12.610071,20.638017638205106
image_0129,0,-11.327034266400158,13.363012951889383,-3.826323,-6.7083716,21.094016207935464
image_0130,0,-12.570334745507957,-6.984822375499057,0.06931422,-4.771255,13.141232237111776
image_0131,0,-5.624511485105039,1.285643146645663,3.6517692,-2.494372,21.556907681269035
image_0132,0,-21.935168684569145,1.3214361774798773,-1.8709602,-9.626014,11.129975435359137
image_0133,0,-40.96758212183996,-0.48188005397259276,2.9621952,-13.774167,25.536166219043945
image_0134,0,-19.612125395541522,4.137829101809987,4.110333,-4.6110992,18.9018095511052
image_0135,0,-30.40218855636911,-0.6470458497678896,2.2518673,-11.9653225,15.979440141015948
image_0136,0,-13.416909259733266,3.0049705944790777,-2.5870178,-4.983413,15.535188658459289
image_0137,0,-11.951880297151133,0.13281681657152625,0.751502,-3.824284,14.406111436618199
image_0138,0,-25.33381429939648,5.130864026953976,1.8582066,-10.378293,16.361276191498785
image_0139,0,-34.23672072729763,-5.905836107523823,0.23770764,-14.287636,20.203336202948616
image_0140,0,-34.11473663187553,0.9792686496326695,2.8835413,-13.132372,20.205283896447227
image_0141,0,-27.99282386368864,4.5559651191119865,3.213751,-11.365731,16.97115204187214
image_0142,0,-20.287658366119345,1.0434355652622407,-0.13110109,-10.03481,15.83682179492513
image_0143,0,-37.57046075157799,-6.047041742347625,1.1378185,-15.491,30.59012129734151
image_0144,0,-24.431954581275306,7.75712369621617,2.8259718,-9.963871,18.29164600178609
image_0145,0,-18.532450234987735,-3.2658236214478062,-1.9387486,-10.662186,14.287016268947523
image_0146,0,-16.057822414767767,8.166833279379322,-2.9759457,-8.179622,13.786647052417564
image_0147,0,-24.04663190467354,-1.6620960266326712,1.2038202,-8.934607,11.725479593974706
image_0148,0,-19.050548643583245,5.404633271085648,-2.9563167,-9.663892,15.2471270376746
image_0149,0,-17.270027998216104,1.4995438368680518,-2.3612566,-9.333045,13.262521315678324
image_0150,0,-28.94667367525623,0.41644904367793617,3.5637937,-11.727881,17.857631624716483
image_0151,1,18.270010357296723,-17.43941882955728,-2.995711,7.5231867,24.78137951868265
image_0152,0,-17.622658205700233,8.526744059465688,-2.7607787,-7.8180847,15.416730853337295
image_0153,0,-25.213269060043267,-7.702597167789758,-1.5262469,-12.740972,14.966154785356542
image_0154,0,-8.962458859245013,-7.212825764023511,-1.3877119,-2.1489904,17.257724592670584
image_0155,0,-15.625824141106698,-4.103582423812596,3.1684554,-4.150594,15.143956875414606
image_0156,0,-24.060119534840112,3.857487320114677,-1.323699,-6.2641826,19.984666750368568
image_0157,0,-3.4214951181014728,6.264679838982243,4.3274617,-1.4484775,25.38910184165874
image_0158,0,-13.36969163508118,0.5480317078768869,3.318329,-4.037539,16.051634135546085
image_0159,1,14.799180777682723,-8.169441305794953,-1.6523292,5.9848495,18.54288300886764
image_0160,0,-21.51021400899626,-6.227006115973515,2.1638827,-7.1283064,14.401307077546742
image_0161,0,-1.3846326216682632,-7.177040613259634,-1.3372092,0.8005155,20.729601433296367
image_0162,0,-10.132811754529415,-11.572871246316486,1.9841313,-2.3224282,22.089779135938425
image_0163,1,7.986491516358761,-13.502754863527343,-1.6054369,3.8349586,26.062369908533192
image_0164,0,-0.8111880616507124,-1.5803604432253904,1.9938383,0.6565165,26.75447393910303
image_0165,0,-3.952667401317398,-5.427163063813376,2.7361207,-0.9755564,22.487740664538627
image_0166,0,-21.891764309413166,-2.7419137804588636,1.9191169,-7.7980585,13.033597662731067
image_0167,0,-26.50668393292031,-14.281510866883664,-2.0656536,-13.956177,19.818958053296942
image_0168,0,1.4441828272130934,-5.635590203498801,-0.58703697,1.1712868,22.17461158184591
image_0169,1,11.17850509959692,1.730412091182795,0.75907624,5.044972,24.963460734570486
image_0170,1,7.753606573805758,-17.676126248150446,-1.9802408,3.5316722,30.184712167402882
image_0171,0,-9.953041070253683,-2.3407027758885843,-2.6704495,-2.9670634,15.554855428843323
image_0172,0,-19.54515198862637,-8.853820755966021,2.8849473,-6.0457954,17.731769631648078
image_0173,1,16.16026400223106,-10.466895095802728,-1.7655641,5.2411356,22.65790240202711
image_0174,1,13.424978488349607,-13.291976279640952,-2.7128313,6.3076315,23.638290249565458
image_0175,0,-2.5475272091643846,-14.444921828451028,-1.5140848,-0.7052982,24.380718578518554
image_0176,0,-8.503176157454128,-7.075640315185074,-2.349757,-2.4938252,17.555031448682797
image_0177,1,38.84597787524473,-19.011478912063847,-4.7780776,11.875963,32.81277214390708
image_0178,0,-2.9754991676457316,-8.080660876734175,-1.008047,0.39622375,18.455717463368487
image_0179,0,-1.2486976196007789,-7.594292716738533,0.85581326,0.7283927,21.76543586427748
image_0180,1,15.443685640538524,-9.523050429326908,-3.6564395,8.485317,22.51963932250495
image_0181,0,-10.495506461898826,-10.006346114620941,-1.7129841,-2.1076047,18.09114212143579
image_0182,0,-6.63627897576546,-6.705224513129993,2.6502826,-1.3158801,20.756393630428207
image_0183,1,4.549518277071807,-6.343854064453915,-0.4297353,3.0825226,25.10886078607271
image_0184,1,12.609448626818528,-13.927034187548424,-2.0697925,4.115458,25.352519680670902
image_0185,0,0.3340467133405624,-1.053996819485173,1.1347772,1.4169856,23.240008253848657
