image_name,cluster_label,pca_x,pca_y,tsne_x,tsne_y,distance_to_centroid
image_0001,0,11.67508956780993,-6.209029620408158,-8.600493,-0.24968533,14.550462006794133
image_0002,0,15.15721174991096,-3.211527430813683,-6.4462533,3.2128625,14.438113634318762
image_0003,0,14.087102985893846,0.8625387828943333,-5.3208284,3.4437108,16.220880914042002
image_0004,0,37.93643890684938,1.8022837879781322,-12.751307,6.2061453,25.60018874253853
image_0005,0,13.928731882383484,11.090795135263965,-5.4089856,4.249943,20.535845620443475
image_0006,0,20.89611386792456,-9.280618783661776,-10.24241,1.2934989,12.670869221779798
image_0007,0,19.8645110514701,6.959038131648389,-8.945895,4.6440563,12.017199563775064
image_0008,1,0.21542757964454154,13.664665441351334,-2.6032865,5.6987996,27.067231244834566
image_0009,0,15.169373213177758,-9.933269717641801,-9.6489935,0.55630475,13.224066592083702
image_0010,0,26.468150299930947,2.776413865176924,-11.927359,6.368079,20.527260499771597
image_0011,0,33.39599263527496,-18.233142579868005,-13.173483,3.6292126,28.47317888139957
image_0012,1,-7.403598347656656,13.843821008546982,3.650334,2.826851,21.394943796353925
image_0013,0,13.180129744290683,1.6503285368605476,-7.850322,2.0296829,10.959336030554132
image_0014,1,-11.747679156062993,-2.457035691536528,1.2201883,-6.4027452,17.080400991614315
image_0015,0,30.669524193417857,8.727147236623843,-10.551305,6.9906483,21.884080133498227
image_0016,0,14.890395014412107,2.2818937809777142,-7.490779,2.7680056,10.173124446870656
image_0017,0,22.582744423585293,1.523971627767174,-9.951699,4.0411453,13.728604635675055
image_0018,0,24.051170629290773,-8.634043136886882,-11.118064,2.8274682,15.520077421218526
image_0019,0,17.551039743065484,10.401189734249781,-7.7586584,4.987041,14.15631973953536
image_0020,0,10.272532439752355,-1.316897023589578,-6.864381,1.0108746,13.013946495480843
image_0021,0,11.227817040689501,-2.993670367855732,-4.651232,2.4115992,17.141232358716977
image_0022,0,26.61270185946737,11.731843320580866,-9.338078,6.371931,19.555399155970587
image_0023,0,21.2859744099565,-6.328941953944793,-12.2272,0.4916332,16.22842250219546
image_0024,0,27.397342258105652,11.552488979462465,-9.5197525,5.6852994,18.591112815215265
