image_name,cluster_label,pca_x,pca_y,tsne_x,tsne_y,distance_to_centroid
image_0001,0,27.372464568888493,-2.262200249259305,-4.9948726,-10.178265,15.061348815044301
image_0002,0,31.391892294794197,4.733325603317067,-6.0596704,-9.906902,19.149255406800584
image_0003,0,34.13401004236141,14.124360000215608,-6.142333,-12.993002,23.05830687580036
image_0004,0,49.47101170622592,10.752663687920265,-5.2220345,-13.494284,29.460384788211645
image_0005,0,36.03385849230351,17.91829086079552,-5.9665346,-12.891858,24.104518710497008
image_0006,0,26.647327181780796,-6.1017552174522605,-7.9559245,-8.787822,18.596561859093942
image_0007,0,16.75637906753798,-4.948892752048291,-7.383218,-6.0728855,17.240048655869312
image_0008,0,16.19647588863716,-3.6164141148664535,-6.289714,-7.054516,22.865811312678666
image_0009,1,-17.783368490439695,3.7756228593825574,4.579564,10.105358,16.212846486497522
image_0010,0,35.0851371044993,4.313051595034576,-3.8588438,-11.544922,28.16361998531675
image_0011,0,41.271774541981635,7.0090549359435474,-4.580201,-12.409123,27.495917436828204
image_0012,0,6.079468515873769,9.207057805567032,-1.4859176,-5.8004375,24.685604592313933
image_0013,1,0.8532895735437412,7.668478003131673,-1.6604798,-3.379788,21.750614186314223
image_0014,0,5.180523909465858,21.10275781200999,-0.50108904,-6.3916993,34.96850658319666
image_0015,0,40.820159783913326,-4.691268802176743,-7.0401278,-11.25952,20.059864473998147
image_0016,0,32.31521433680832,-10.140896097101615,-7.0993495,-8.86879,26.7376745334335
image_0017,0,34.119528311183416,-1.460229753605499,-6.970581,-10.629532,16.675871626475
image_0018,0,38.80149121241174,-4.1447618185369945,-5.135578,-11.388065,22.340135063940828
image_0019,0,15.940083343575964,-6.305970098044937,-7.431567,-5.8002486,17.603123232342462
image_0020,0,14.350783921672518,-2.2671089245535483,-5.5189285,-6.2957973,17.422778581898925
image_0021,0,36.46150586167146,13.581531437179313,-4.7262206,-12.9915,24.278101539203796
image_0022,0,17.32248238394329,-0.11304860244129836,-5.5780654,-7.2501187,18.985118277258632
image_0023,0,24.84576596659964,-16.19546578255575,-8.59306,-7.0994987,20.061175912600724
image_0024,0,22.270856675693175,4.428869123721712,-4.8067183,-8.23971,11.72396582159034
image_0025,0,37.00829719101653,5.0436743547216265,-6.284339,-11.211425,18.534129581579656
image_0026,0,9.95439464347244,6.227880844783929,-3.583522,-4.3950562,24.446450185969162
image_0027,0,12.496996593876416,-5.328956720479463,-5.6129932,-3.8652022,22.98980099625451
image_0028,0,16.22823814847381,-3.4893419631824125,-5.5490007,-4.360428,20.006078795332968
image_0029,0,9.238056981778298,4.162924673645011,-4.0514846,-3.9156127,24.695041709837916
image_0030,0,11.30429249306712,-3.405349864915471,-5.6244493,-3.8846035,21.1567515391312
image_0031,0,21.324289803352798,-12.010418508653737,-8.013904,-6.4281874,22.48329267475554
image_0032,0,39.85602804152582,11.791590711318218,-6.488866,-13.340332,25.882774920240823
image_0033,0,4.912261581461195,8.480452751637975,-3.0304904,-3.4316049,31.06105904140688
image_0034,1,3.0181120279488907,-5.282828154825651,-4.7599187,-1.9587265,23.740058497843016
image_0035,0,13.295107673575878,-5.5353205019084495,-6.2616935,-4.9090247,18.658210179239617
image_0036,0,34.11287568267859,-16.69157510602543,-9.213246,-9.724004,29.510099088130332
image_0037,0,39.15758175817251,-5.47632835812076,-7.703303,-10.954498,20.712211690672
image_0038,0,6.03526581249294,-4.26382549959211,-5.901099,-1.4123766,26.918580047300843
image_0039,1,4.47461628417438,-2.201179332901378,-0.05443628,-0.99054515,31.682557238347027
image_0040,1,0.47519969118944844,-4.963339615050378,-5.9239097,-0.9926789,26.469077209949422
image_0041,1,1.8108846698521264,-6.212110714587131,-3.7571096,-0.9104272,23.215890871734647
image_0042,0,24.29053002042693,-7.049195239351368,-7.220811,-7.336228,15.366824227146875
image_0043,0,21.308571923262047,1.0836354140352142,-3.7973738,-6.4262114,24.265961899054734
image_0044,0,29.647470050346413,5.56100945587358,-6.0918283,-10.343621,17.505471637814928
image_0045,0,20.66058987632081,-4.063887785596384,-6.1804276,-8.010018,21.481926029318572
image_0046,0,21.688294567359033,-10.837745343538176,-8.375172,-7.952248,18.30385391925506
image_0047,0,22.467046590153615,2.882408351020822,-5.6971097,-8.118128,19.50289263972424
image_0048,0,18.468747393064792,8.415263597389508,-2.992112,-7.1638155,17.85825949722366
image_0049,0,14.768482017655389,-4.01032279890944,-5.550072,-5.398588,16.348252497837418
image_0050,0,27.742223632199302,11.266835006495693,-4.482757,-8.716191,19.253017976972743
image_0051,0,12.827538928110743,14.698627809342607,-1.6515259,-7.1067715,23.263195783219032
image_0052,1,-20.368877476491274,0.17328928569060223,3.0993285,8.631438,16.286969833921688
image_0053,1,-23.412890574050202,-4.742770953813833,-0.21379773,7.0690007,19.648200662131362
image_0054,1,-19.30816107736238,0.1727475790737717,-0.07453885,11.563811,18.65327661866436
image_0055,1,-13.855929604930466,-8.411747497431255,-3.6018333,4.3165336,13.66732353922779
image_0056,1,-26.636759389685235,-6.301684453468711,-1.7388391,8.516779,20.10619993399437
image_0057,1,-11.873953816518288,-1.0870514892536132,-0.77824694,3.4933524,13.340033282399476
image_0058,1,-16.839983505621305,5.214311105811161,-0.43453476,10.8821745,16.039278534332322
image_0059,1,-15.983987604527725,-2.493953879535559,-0.83747226,7.2772713,16.068605486388403
image_0060,1,-8.400017265276277,-6.42483255254197,-5.9609,1.570103,22.414256881045123
image_0061,1,-5.369181427560634,11.216213459095792,1.2342123,-0.1888808,21.67303944869379
image_0062,1,-25.386207414008084,4.6521932680334785,4.362719,9.229556,18.18828433431873
image_0063,1,-26.94552911482086,5.413547204778902,3.4511523,11.334951,21.00400571140844
image_0064,1,-25.455068025066886,2.3566211037750024,1.3658322,8.586186,17.08850663740697
image_0065,1,-16.78525712143747,0.7724937563662291,2.743799,3.9448373,16.6595077479313
image_0066,1,-27.62848346232778,-1.9546579317624,2.926791,9.0957,18.351755701033692
image_0067,1,-17.487677691597966,-12.014259701317277,-3.6946967,7.892116,19.68852979317794
image_0068,1,-8.03509875202017,1.3218472603501978,0.58464277,1.1469035,17.595899420234108
image_0069,1,-4.697274829888269,2.9323402157241616,-2.1704605,1.9705528,17.281514928217117
image_0070,1,-3.5267818929324046,-7.893263028828103,-4.3228145,1.6428821,21.151914686370183
image_0071,1,-25.55092028137631,2.489075429423212,3.1253653,9.561587,22.115149437793118
image_0072,1,-13.580027785578366,-2.3301790750873375,-0.7045116,4.2074766,12.552776588627594
image_0073,0,10.929398364683335,2.697564148302854,-3.2249815,-5.640394,22.892554905304927
image_0074,1,-18.017981780297244,5.407875853347308,1.9876314,11.070696,15.543113357632285
image_0075,1,-22.527112546700952,-2.876452565471925,-0.9367038,9.914157,20.768650423235954
image_0076,1,-23.952098464511497,6.538800689265881,6.274729,5.058587,22.62631224922241
image_0077,0,11.173164605029523,-17.422713255802055,-8.21369,-4.9908996,26.868864074806787
image_0078,1,-26.74181800091147,4.511904983575641,0.32237,9.919984,19.902166625781614
image_0079,1,-35.23214045282728,3.0562944372744822,6.0585494,7.6243997,24.6190091671883
image_0080,1,-20.36482338534695,6.445809307683039,1.9306219,9.911314,16.155275470597765
image_0081,1,-9.480043949287511,-6.609925078505933,-2.7437377,3.7054389,17.342112031337614
image_0082,1,-20.757244299017238,1.0283393244499734,2.6754467,10.503984,17.14867183158179
image_0083,1,-2.5535043174431507,1.262993586371608,-1.902083,-0.41796374,17.84355677740482
image_0084,1,-18.04795682171597,2.593854485333499,1.4036645,6.6008167,13.202972160621794
image_0085,1,-25.008630697816695,1.3512335046627326,2.2219632,8.496629,16.48922313495011
image_0086,1,-24.33278340403545,2.3953422026810247,1.5901976,8.050428,15.92372153901006
image_0087,1,2.8728222791521354,-9.96732397814179,-5.132784,-0.16404057,23.548117390168812
image_0088,1,-11.376407796973416,-0.9708553597242323,-1.5355686,11.501008,22.874352841019135
image_0089,1,-22.73905711629934,9.293261234889016,4.0759788,10.448052,19.29059673834594
image_0090,1,-7.018552863591455,-0.9981194411460994,-0.96189713,1.6553262,14.336581524834914
image_0091,1,-21.68211547180257,0.48445330039424006,-0.102156185,9.066499,13.915444722494959
image_0092,1,-0.8093776360901639,-3.821023420584659,-3.4374585,-0.51078254,23.347205168690774
image_0093,1,-14.661155968430883,-5.274229638344161,-0.8314401,5.3656726,15.94883149812025
image_0094,1,-6.78678114254874,8.62502823679906,2.9908216,1.5458994,18.116474522231588
image_0095,1,-19.42893117795189,-11.48934132474328,-2.6328845,9.33263,24.508258574052054
image_0096,1,-3.730303185078961,8.576080592433835,-1.2225692,-3.0156317,20.526600865373926
image_0097,1,-22.060745736722243,0.04148783576721946,2.4380028,6.811202,14.075065953624666
image_0098,1,-21.106593511085812,0.6483755091763304,0.61214155,6.3897395,16.143999558714885
image_0099,1,-17.93419767396046,0.7907075121845788,1.7592518,10.821261,13.028550728906483
image_0100,1,-0.36751995988656416,-2.2455512935998296,-2.821122,-0.37162116,20.404585016674844
image_0101,0,14.524018518391141,-7.308861906084223,-5.9273386,-5.7418184,16.778554060009157
image_0102,0,27.899935463473955,8.281234787160628,-7.231857,-12.758039,19.061177174873063
image_0103,0,44.44329782976689,-0.9709951871464814,-6.0592966,-12.050057,23.247369509110445
image_0104,0,45.07522552706644,-0.07858952654662074,-6.466672,-11.714372,22.860664566069914
image_0105,0,19.87033878200934,-20.450949434959444,-9.378234,-6.077213,23.67159756363056
image_0106,1,-11.505894589638462,2.116674047626081,1.6814083,2.2191133,17.271921192784724
image_0107,0,59.38494117918008,5.8797588097308005,-6.7355604,-14.22548,39.596710900373076
image_0108,1,3.7523926710594444,21.794786045278563,-0.7680384,-6.566522,31.699208973894876
image_0109,0,26.309695350724983,0.6674423199450361,-4.658334,-10.522391,14.733494014602368
image_0110,0,30.57204553806537,-7.012752685670875,-7.9057593,-10.093316,15.712542671458124
image_0111,0,17.66708292998063,10.96857119914696,-3.7957287,-7.990096,19.00798508655407
image_0112,0,16.981106565167305,-15.069612385828872,-9.064199,-5.763525,22.910909446647075
image_0113,0,11.006868412399518,0.40658452732342204,-4.964713,-5.6716337,15.726611103709327
image_0114,1,-13.366397815689497,7.971285805305168,3.3268933,3.410346,13.892369145642386
image_0115,0,47.275212975889,14.136884392615473,-5.578455,-13.356688,28.73691541101742
image_0116,0,23.287144470689583,3.2876337629352173,-5.3917,-9.322466,14.221595955188848
image_0117,0,17.944947892300878,-17.747158923911293,-8.97814,-5.8883753,23.315647648257702
image_0118,1,3.5210689098459245,-1.5667485336106823,-2.4024777,-1.1636777,21.679278565488314
image_0119,0,41.27882788810722,-12.513152602019405,-8.425788,-10.789385,25.342762238659432
image_0120,0,28.112900182260756,-4.337441441031945,-8.188582,-9.797284,17.71624643955608
image_0121,0,7.987860206122475,5.106990775614236,-3.219499,-4.990456,21.63640060592227
image_0122,0,29.009878991160694,-7.781518883036518,-6.9958644,-8.548792,22.31302414721597
image_0123,0,14.23988224510454,15.50528651802892,-1.4800539,-7.008161,23.315268551030382
image_0124,0,30.88292309586364,13.459935982424945,-5.3552494,-12.223236,17.702709128669806
image_0125,0,17.937408496699558,-19.0411942770741,-9.548447,-6.114592,25.08873960875571
