image_name,cluster_label,pca_x,pca_y,tsne_x,tsne_y,distance_to_centroid
image_0001,0,-9.365784539810717,-5.410997489560459,-4.0558214,1.1068203,10.497100702346994
image_0002,0,8.933158630550334,7.90785662581053,5.7670393,0.06304567,20.739319274340566
image_0003,0,5.341950160580347,18.13899061460208,5.409359,-1.5913396,25.43724393781563
image_0004,0,-8.463572307589772,8.872694560520284,0.65651333,-3.456886,14.089087109307252
image_0005,0,-7.181640757910727,-1.5234805322082474,-1.4793148,-1.1121573,14.87290456133579
image_0006,1,23.964460021833002,-0.4908792796390387,10.227204,4.1327753,17.11195998616848
image_0007,0,13.564078505844197,8.353032258241308,8.021859,0.6679929,25.218335263849955
image_0008,0,-10.350778976286033,-1.4157964708999478,-3.568549,-0.66369605,8.567468816324798
image_0009,0,10.83685707903093,0.5066972953929899,4.7773614,5.503264,26.312494971419717
image_0010,0,-15.462903601010593,6.742558875116028,-1.2215409,-4.4275045,18.250204599636024
image_0011,0,10.383985969022982,1.8611042012286447,7.2108436,2.4577456,21.302459949779283
image_0012,0,2.154431087763602,2.152180554464104,4.080083,1.2316476,14.710849164826056
image_0013,0,13.76090725575555,-4.438020334767927,7.927558,3.9770465,24.086409872312338
image_0014,0,11.072487032716364,4.89691523764198,7.8062134,1.3303491,22.747148772312695
image_0015,1,16.706064986834583,8.82721776462822,8.740404,1.5230675,24.189178541940343
image_0016,0,-1.8737123239277789,3.94676429641548,2.6223183,-0.3848842,10.8238722157956
image_0017,0,2.5916461378729423,0.5796136967034322,3.5189352,2.325969,18.684728993440935
image_0018,0,1.7101837880466253,8.135979390928025,4.0673313,-0.73531854,17.557399659527412
image_0019,0,0.6845685300642875,-3.1842034472766128,1.646558,3.2902446,12.514154657052464
image_0020,0,9.054035317362407,10.875112289597322,7.242911,0.15811402,21.542534353985328
image_0021,0,5.612592611503006,5.056116189613605,5.0588765,0.32626662,18.1748028245261
image_0022,0,-1.8837015740658176,-2.955056503876934,1.4521003,2.661779,15.04615887615227
image_0023,0,8.533956527880562,6.871622624163584,4.9474945,0.8967992,21.691932315051933
image_0024,1,28.511461227668608,9.255876570117008,11.068158,2.954414,16.855714467090234
image_0025,1,23.8404160024626,6.352969391254511,10.185159,2.5054042,19.989599410926246
image_0026,1,30.729613969313252,10.02739598564558,12.293771,3.6086485,16.452850479697485
image_0027,1,56.104339901306766,-2.4949549479185578,15.113275,5.665385,21.66948850228949
image_0028,1,49.08129249990761,-7.0780612330299695,14.180882,6.0482874,15.663360592419373
image_0029,1,24.479937435663444,-6.315590067870324,10.851862,4.946128,16.099184585009564
image_0030,1,34.84051795773783,3.2691691492750863,12.73564,4.180835,10.783417031664957
image_0031,0,7.719711655012039,-8.633178525797582,5.2534146,5.753694,23.82727198696243
image_0032,1,57.44355004601489,-0.7557496071992589,15.0451145,6.2886977,23.74604708482459
image_0033,1,57.207513263990506,4.209301862174506,15.300447,4.659164,24.41421867369681
image_0034,1,43.77648957299452,3.00533071547273,14.375236,4.245609,16.035442808547014
image_0035,1,55.73502588527423,3.3001186632051596,14.87951,5.032085,20.35561313913739
image_0036,1,50.2284322227808,1.1553869282642173,14.220287,4.86873,16.268227818562533
image_0037,1,35.77464430881421,5.942685928047031,12.946966,4.096097,10.920818352967155
image_0038,1,42.65228749502593,-4.061801036034118,13.42662,5.2584605,10.955366433682473
image_0039,1,25.048405080296867,-10.83887443103044,10.070367,5.5098047,20.36382308894073
image_0040,1,38.75960107235717,3.107369500585869,13.118328,4.6265006,11.281131828266604
image_0041,1,43.45992292002747,-10.9628525404243,13.448036,6.1375012,14.084754021429747
image_0042,1,43.2576857506862,-2.8264974871934356,13.531783,5.5868,13.010639124330003
image_0043,1,31.520304535807657,-9.183077254738393,11.600901,5.3486047,12.87900276398213
image_0044,1,37.206888189646754,-4.421049957703984,12.53548,5.6634474,15.246877090934518
image_0045,1,52.50275364040108,-1.4134836552045236,14.667604,5.468995,18.065704741480264
image_0046,1,26.137144462278652,-14.259720239130559,10.844281,5.639884,20.96113135043083
image_0047,1,49.517877453824035,-0.5955178713094847,14.108333,5.323175,15.023058297170158
image_0048,1,60.84313660441798,-4.076324383778708,15.505235,5.400392,25.8136065655398
image_0049,1,50.78863548027593,-9.862246580410167,14.242594,6.3465867,18.90750514617706
image_0050,1,41.689946379103475,10.586116447626104,13.676777,3.797836,18.00633578324685
image_0051,0,-0.5101663417843957,6.331613842876289,3.2423015,-0.03546527,16.01520167747835
image_0052,0,-14.956667162175165,-5.1304535720237965,-6.764588,-1.8993315,13.253358875940547
image_0053,0,-21.540905164726784,-5.823922254317257,-7.887914,-5.236906,19.37595419416924
image_0054,0,2.75886988191689,1.321158942320567,1.5664419,-0.4841854,16.433293549741194
image_0055,0,-17.51799759455252,-4.250508619426444,-6.652956,-3.5299394,16.703741680989314
image_0056,0,-11.392804332430376,-10.938377199313114,-6.2409787,1.2987332,13.486414879440396
image_0057,0,-6.560400835665465,-6.484634099109817,-2.7140293,1.9008101,11.047137326429931
image_0058,0,-9.397094122664072,-8.538370816454828,-6.8315015,-0.08687401,16.49865365873141
image_0059,0,-3.143638472453249,0.6526383203104231,-0.061730802,1.2708645,11.001857590937771
image_0060,0,-13.364089546822772,-11.177619488677706,-6.614263,1.2118702,15.31548947331802
image_0061,0,-10.788446377854195,-8.130681326948729,-4.780814,1.7001553,11.784997504894879
image_0062,0,-2.649556923551658,1.8047475552268135,0.57808846,0.2575528,11.78631740825336
image_0063,0,-16.937717134412246,-2.704646663416463,-6.2624545,-2.660069,13.85094488752488
image_0064,0,-13.871450123949323,2.2805368761153844,-5.27556,-3.2345295,14.10978605438284
image_0065,0,-35.956254095692714,1.7033456981629032,-8.824871,-8.230979,34.12941147142649
image_0066,0,-13.677342035328369,-11.291470657483195,-7.919151,1.0015893,18.781595607804753
image_0067,0,14.460343385852854,-9.99928819810126,7.7043724,5.6714125,27.323124366863382
image_0068,0,-18.231568354780944,-6.762336046225674,-6.8078494,-2.8665745,14.848253570344001
image_0069,0,-17.90290378201876,-3.5637754770779035,-8.735029,-3.5128138,16.087926502435867
image_0070,0,-21.86198189314933,-3.448361676539918,-6.99964,-4.2397738,18.521566104415886
image_0071,0,-14.418221296764946,-10.340590336749463,-7.3042765,-0.4343574,16.91425545260058
image_0072,0,-11.522058272131378,-0.770169632713973,-4.1000495,-2.150435,9.678423034914852
image_0073,0,10.804780734856866,-9.293185620062559,6.6084223,5.1351495,24.17246929031439
image_0074,0,8.780036275089262,-0.10735492277526446,5.9605393,3.0114791,18.54958498082815
image_0075,0,-7.44160383224834,-14.15339935068115,-5.5440736,3.31903,16.32407125935385
image_0076,0,-29.974264041559262,-6.632208143486876,-8.4685955,-6.78548,25.116572561450578
image_0077,0,8.943063405406164,-1.7600555209108801,6.0354214,3.6325195,19.426881008311227
image_0078,0,-32.73816777544489,-1.639367417451683,-8.070596,-7.34786,26.56422271663179
image_0079,0,-11.049178178759398,3.4034432962131578,-1.5665911,-2.4159648,10.013580373930516
image_0080,0,-24.599435351103565,-4.966910460937402,-7.9847975,-5.6768274,20.749050334719254
image_0081,0,-26.298348794651616,-9.164278096660667,-9.032091,-5.910157,22.724197444040698
image_0082,0,-32.496413631341476,-0.5325659743309322,-7.6406527,-7.490931,26.05283120657122
image_0083,0,-8.179929999084212,-0.10799358656825503,-3.5527291,-1.5228761,10.43347362082238
image_0084,0,-4.026270115347736,-14.395469840268106,-5.147183,3.6952715,17.149561485629714
image_0085,0,-28.86361245392867,0.46867553642684534,-7.581157,-7.1377273,22.9193588860977
image_0086,0,-3.199976874624824,-3.0188203366779147,0.33909845,1.0213709,14.303683148826599
image_0087,0,-10.391773330945814,-7.420146415983749,-5.2051163,2.0871997,12.305389219405305
image_0088,0,-9.200993287671512,-10.914506791172904,-4.8292847,2.8400276,13.999973714975095
image_0089,0,-13.169785073298328,-2.9241197961513756,-5.823247,-2.0597332,14.524853073771581
image_0090,0,-8.963205875354076,4.1711171072438376,-0.97383094,-2.3330054,8.687881442643928
image_0091,0,-28.392200495368755,-8.213523397294004,-8.791767,-6.297296,23.35904785124536
image_0092,0,-3.8786140430341733,6.8899029171733845,1.539599,-1.7464972,14.200510665919971
image_0093,0,-9.302623489853692,-13.724580783481189,-6.865781,2.0686362,16.037130685898024
image_0094,0,-6.968153716926658,6.487938853206219,0.16012311,-1.996569,14.225778044428415
image_0095,0,-12.155034611413651,-3.934670243776129,-5.049164,-1.7517456,11.287081610451924
image_0096,0,-13.104922500489966,0.9396168551912871,-5.0682607,-2.6243994,11.861472521861371
image_0097,0,-9.881973455834299,-2.6894885897364347,-4.302166,-0.550012,11.333182024658807
image_0098,0,-19.26308303109192,-15.221015959444554,-8.899089,-1.4013742,21.91427193741011
image_0099,0,-38.45993385214234,14.152906582967548,-6.800972,-9.012538,35.024799962878944
image_0100,0,-26.657270164615287,-3.721656894977938,-7.6878524,-6.3841324,20.772659643166737
image_0101,0,-1.91164297230552,4.876830308491328,2.1721187,0.55098057,13.443556152649823
image_0102,0,0.44901328231551174,13.400691887771087,3.5198612,-2.642827,16.712779268556105
image_0103,0,8.49258293849994,5.53582247336613,5.9006085,1.43848,19.803943069212806
image_0104,0,12.757327713585141,1.320325825815439,7.5778203,2.2704952,22.566055726653197
image_0105,0,10.699821464703053,-1.435159536138501,7.4527583,3.5010626,21.74181965887795
image_0106,0,-0.2037925613307766,9.899261155112526,4.511534,-3.411003,18.737137866185382
image_0107,0,-8.232387637106777,15.050450627114815,2.0784166,-4.857942,17.02726049803465
image_0108,0,9.487563151829987,10.393149236438342,6.741453,1.0501981,22.558571477022472
image_0109,0,-0.36857405596312803,12.552487656687756,3.228217,-2.941751,16.92875537462155
image_0110,0,-3.655332461714769,-4.870925172774773,-2.166936,2.9771278,11.989832085054756
image_0111,0,7.144440437626299,5.894436500731896,6.2445045,1.0706564,18.539809336046016
image_0112,0,-2.1220514075141703,10.80133588034205,3.9593751,-3.3474061,15.20182446319885
image_0113,0,5.9837562626908225,7.624425615186167,6.139707,0.95045656,17.205887177087046
image_0114,0,11.435291988244277,-3.0787881680050275,6.4025865,4.6788263,22.600663476000634
image_0115,0,-1.8648955921370487,15.809038732090487,3.3451645,-3.5905402,19.993468611255036
