image_name,cluster_label,pca_x,pca_y,tsne_x,tsne_y,distance_to_centroid
image_0001,1,-1.4514717542630544,-6.245946048087819,6.619958,3.33064,17.71598889093584
image_0002,1,7.128799366503464,1.5297540440602184,-3.1776514,-0.086476125,12.0670433619989
image_0003,0,-8.402377152871605,-8.550744533145313,8.15066,2.6532211,14.74890583293498
image_0004,1,39.91645469871638,-7.606647950278885,-14.465147,0.24761012,29.7584660129391
image_0005,1,10.937571295305565,-7.594673803965268,-7.7766523,-1.9513522,10.58690026969626
image_0006,1,-0.658488086700485,-2.090298008371798,1.538294,-0.4600194,16.02618042645995
image_0007,1,23.719974709919985,-9.179551215070525,-12.273252,-2.1303818,17.2313651562927
image_0008,1,-1.7767244013024448,1.780070758049928,2.2701676,1.546116,15.79391521038037
image_0009,1,4.840683035792295,6.1192756006622835,-2.9965434,-0.17518881,14.308232633003502
image_0010,1,30.440072861887387,-11.389194601123858,-13.499204,-0.44448444,22.40310476906245
image_0011,1,8.817380115566024,-7.9017743819650015,-7.7686477,-3.0129538,13.443684087705021
image_0012,1,11.699504315199725,-5.6662034597464235,-7.6781974,0.73404443,12.033401098617277
image_0013,1,-0.40608256236487195,-0.10046871512878397,1.0412287,-0.11700252,14.460019083985248
image_0014,1,23.3345527302767,0.5002355769326752,-10.838261,0.07642099,13.799922004611057
image_0015,1,-0.7695297643322605,2.9928862458181644,0.88380754,-0.8542888,16.62461224059961
image_0016,1,5.452817319129794,1.144030099073736,-1.6130242,0.26351085,10.094135403754132
image_0017,1,18.085313058386618,2.355612287734615,-9.867842,0.96232194,8.979339324782334
image_0018,1,13.352739290810252,-4.437398040369219,-7.9985843,-1.2073486,9.489473464347103
image_0019,1,0.11655771496509125,-3.0194192334053946,1.4754456,0.08716196,14.116333638007555
image_0020,0,-3.7140855131332944,-6.07929515249167,6.399343,2.7076545,15.826929291812409
image_0021,1,-0.5249093485487581,2.976391611080422,1.6761892,0.9907454,16.336877409348194
image_0022,1,1.4182683996975995,-4.561937131549467,-0.5207083,-1.292854,13.565578906424626
image_0023,0,-3.184743122963094,-7.512310183211705,6.6791334,2.6593049,16.050758071268774
image_0024,1,10.749638435869386,-6.104429683257673,-7.535027,1.0398698,14.430015723576343
image_0025,1,3.4570387170587478,-2.9942842082486067,-1.6199082,-2.6888797,15.63714003050805
image_0026,0,-9.911303690107887,-9.73306857865627,8.405323,2.2706695,14.493849425495107
image_0027,1,21.231030328675764,-5.836538042157101,-11.307368,-1.3938738,13.066071820739426
image_0028,1,21.950849659026467,-9.008856551046911,-12.053319,-0.74820644,15.23852443242965
image_0029,1,6.9169029207559305,-9.713073292477242,-6.285474,-3.4008918,16.19989829238523
image_0030,1,15.766176192929505,-8.572215770642638,-9.570282,-2.2882519,13.064433324909109
image_0031,1,6.961194332909866,2.7855567021514926,-2.9585254,0.99308366,10.31201158562879
image_0032,1,17.7828760836591,5.544776106396829,-6.016647,2.9128919,13.107753029987554
image_0033,1,11.3848068432435,-8.403426167950583,-8.052737,-3.258575,13.465930943391886
image_0034,1,47.77819251847909,1.772973275420161,-14.642737,0.92776513,36.05215327443556
image_0035,1,19.80914330427531,-6.1760662285334025,-10.931846,-1.0398741,11.231024275999404
image_0036,1,25.284734567455267,-5.9131630281352585,-12.22418,-1.7841625,17.216370165910043
image_0037,1,29.837694087406057,-14.081376652765234,-14.049873,-1.0358486,24.599148042477033
image_0038,1,11.852565673227172,-10.574827762121132,-8.286603,-2.3859303,12.870726366430382
image_0039,1,14.60904498187261,-2.7797407919524852,-9.035749,-1.9170469,8.963190974024887
image_0040,1,23.15592713864849,-11.050417896865625,-11.984538,-1.3732551,17.34363670328883
image_0041,1,11.073517197479044,-0.26768883265679033,-6.225893,-0.63578916,6.162805831916669
image_0042,1,20.71787053849181,-4.305589210216962,-11.575937,-2.7093394,13.943334679493542
