image_name,cluster_label,pca_x,pca_y,tsne_x,tsne_y,distance_to_centroid
image_0001,0,35.68155821885622,-1.847490338614,8.295724,-4.915661,12.481223481472629
image_0002,0,50.23704109099902,-0.26117700784014874,9.75375,-6.639219,17.842584355310578
image_0003,0,30.99185661399895,4.429697041916522,7.1675,-5.8708363,14.647356427301187
image_0004,0,39.10028634306857,1.0223657321542072,8.463309,-5.8987236,10.60357308102189
image_0005,0,70.31035747806875,23.188180420276414,10.578723,-9.232833,42.641171927780356
image_0006,0,32.71765880835419,-1.4982079743412449,7.6360927,-4.9517875,8.554143071660778
image_0007,1,6.72939517695038,-7.7304159099664345,2.8311179,0.9383266,26.881540355430264
image_0008,1,7.132603590389541,-5.100294291258797,2.249015,0.13742514,25.46923319446075
image_0009,1,-19.161566340158412,-11.634244253228887,-1.4526106,7.8182216,17.953490113584216
image_0010,0,44.97213516210617,-2.90450776086596,8.353227,-7.1467166,19.237831462474638
image_0011,0,63.571217901251366,7.465619340875154,10.64004,-8.437492,31.37707547463755
image_0012,0,31.476167632122653,-5.301516607785984,7.3949904,-5.140656,11.948377373755939
image_0013,0,22.50895620157226,-0.1104047750528682,5.853594,-5.503278,22.82265439636783
image_0014,0,43.04440379793754,-5.186386917736286,8.268802,-6.7694445,17.184125155653525
image_0015,0,61.26623306205041,2.727554404502682,10.439869,-7.521492,25.650880338928467
image_0016,0,21.09917312757028,-9.564606889012287,6.0597677,-2.2760494,23.22832605506414
image_0017,0,12.298557286087842,2.1058745044842,2.8492906,-0.3554141,29.343121792566304
image_0018,0,34.225001873958774,-5.266211730762886,7.7572613,-5.333098,12.504002796353031
image_0019,0,21.5234592300508,-6.4904516297319415,6.0893607,-2.67297,21.630469801525457
image_0020,0,17.073336802130406,-5.0442715466159385,3.836217,-2.0862925,24.952888660926423
image_0021,0,35.78831978023697,-0.712695313936485,7.4989347,-6.3128858,14.886540598963009
image_0022,1,2.5701215066957994,-14.403935152967172,1.9249521,1.9660897,27.686998289737033
image_0023,0,26.01870899508303,-3.4324897793654907,6.567791,-3.3205929,16.451699056476794
image_0024,0,46.805018522787606,-4.344752134164307,9.643876,-6.155825,16.264618946861418
image_0025,0,19.99373080160088,-17.909640895842994,5.688671,-0.91578597,25.83808909069831
image_0026,0,12.18373705152181,-17.135807486082662,5.076804,-0.29773185,32.183923417103166
image_0027,1,10.061987737271627,-10.996499890103372,4.4171166,0.47102475,30.287439507068203
image_0028,1,-0.24491985474938452,-14.460938948000582,2.9996884,4.2537265,24.8122001726912
image_0029,1,-15.257013721161865,-11.679733557054202,1.4289483,7.004677,16.706255851095005
image_0030,1,-6.2299936410922045,-10.08030397875386,1.8733,5.452378,17.783154106434477
image_0031,1,-2.0223683739769043,-12.249124533322464,1.3999307,2.8189635,26.902463187377485
image_0032,0,55.26232895378383,7.092883086167331,10.677852,-8.338643,27.978287167131334
image_0033,1,-0.059849941982019955,-7.236940740107653,3.032856,5.09226,23.235268266716012
image_0034,1,-12.641061718462248,-5.93322701040863,2.0714643,7.2461796,16.19175645457737
image_0035,1,-10.217447867087166,-14.463796422840577,1.4305722,5.9985485,19.270245088363026
image_0036,1,-4.082246436960067,-8.778180425088072,1.9400618,4.8524747,20.202594871338405
image_0037,1,-12.07524328285638,-14.647464507571588,1.8692546,6.4875426,19.210046402051628
image_0038,1,-6.3803539881065365,-9.24135821419998,0.99606586,4.6249766,16.483686366587886
image_0039,1,-0.7185355966881504,-9.105115723764385,-1.2457908,6.5177064,30.109391022228273
image_0040,0,13.39800099583007,-11.303300182557571,4.404511,-0.6462098,29.570538301672322
image_0041,1,-7.0189304903905425,-5.835392211153295,-0.14524855,5.266314,16.46009207062912
image_0042,1,5.561599960395692,-15.836391200076118,4.6946464,2.158953,31.015587493136604
image_0043,1,6.60355109066998,-3.5640487648792663,2.4858449,0.49670798,24.108390765558468
image_0044,0,16.367223869179195,-14.43988087020494,5.2094326,0.31462342,29.43154150690114
image_0045,1,-5.690572219181358,-8.630026072126032,2.6491609,5.493205,20.11967960735989
image_0046,1,-6.2977963972145385,-5.9574954834006135,2.831868,6.5226555,20.449455526287785
image_0047,1,7.9618369062550185,-2.2062989638770762,3.2001193,0.41375548,27.67487012883546
image_0048,1,-8.740054474351153,-10.49897420209582,1.7857463,6.714446,17.486355518529727
image_0049,1,-8.252619645075862,-13.300280156643709,1.6449081,5.7710953,20.153656137817347
image_0050,1,9.52947333190225,-12.146075171859138,4.5481687,0.7830469,31.836748793269063
image_0051,1,3.2025063210644653,2.3156979419440717,0.08819575,0.18448865,23.50962877087224
image_0052,1,-26.62156042200108,9.669893878326794,-9.462532,6.393789,18.618462886259813
image_0053,1,-22.555701155800712,15.932964730850019,-10.225804,4.420483,21.96584893246513
image_0054,1,-15.188158511785431,7.747290564022789,-4.3471804,5.650777,16.770862508796387
image_0055,1,-19.881508455411183,14.0864132261033,-11.333374,3.94823,22.640405964288433
image_0056,1,-10.929890302125093,-3.4077925133323568,-2.641741,6.5112767,16.100541232570794
