image_name,cluster_label,pca_x,pca_y,tsne_x,tsne_y,distance_to_centroid
image_0001,0,3.055940563468964,7.493789906070032,0.81261486,-4.211454,19.77705666817292
image_0002,1,-21.238605004322977,-0.8552078388870762,-6.9454637,4.222657,14.620711364846505
image_0003,1,-21.241535567202867,4.46915551455871,-8.104257,3.6425035,12.08423495119086
image_0004,1,-44.85050432089322,-3.6535926621721853,-14.244287,6.7017155,27.453455672059164
image_0005,1,-9.915496653909232,7.362981371107862,-5.272803,0.61576337,19.49144287741568
image_0006,1,-15.396017853314714,4.855163069645441,-8.289429,1.2454731,15.981743797193781
image_0007,1,-51.148973336352796,-5.961238566472419,-14.074239,7.36198,30.775867410760256
image_0008,1,-21.142100705007643,-6.4651964933610335,-8.747264,7.115184,15.94742467690564
image_0009,1,-20.227317045837648,1.1519131183835392,-6.3262095,3.6928406,14.244247487922056
image_0010,1,-31.304510467119158,3.0679128989190225,-12.193702,4.7048817,15.85805016890838
image_0011,1,-28.762481944674214,2.528194803349164,-12.2485695,3.602341,16.15255612749765
image_0012,1,-11.704584711990366,-0.8196231376503821,-6.209125,2.1124954,13.974042051800417
image_0013,1,-24.04151756280801,-5.174995627319854,-9.877784,4.862063,11.805253690329147
image_0014,1,-36.99217598981404,6.857862559732278,-14.277066,4.5814767,26.372710878884206
image_0015,0,-2.430004460717531,16.967825248313204,-0.9734809,-4.127712,28.003464558232672
image_0016,1,-36.47844083801308,-2.381772185403776,-12.995927,5.772216,19.37524935839697
image_0017,1,-17.422422005449707,-2.3076223153014586,-6.0965376,4.5319095,15.977733123883938
image_0018,1,-42.882353622819785,-7.454281281805006,-13.424381,7.40464,25.679345353211133
image_0019,1,-22.2368696833869,-4.012537172821821,-7.9170585,5.2793603,15.798177463618169
image_0020,1,-15.781506221888876,-2.000448668202314,-8.415062,2.1907673,13.610297889540643
image_0021,1,-26.93059393973173,-3.1603003854159692,-10.754854,6.049483,12.314728617456637
image_0022,0,1.002614575078254,-5.052602220922624,0.5997511,1.5509249,22.193844156153077
image_0023,1,-9.026557846527554,-8.465524401306588,-1.8945844,3.4522965,20.256761765501558
image_0024,1,-24.64378422227248,-2.6919768177502776,-8.295545,4.9799147,14.336594175488663
image_0025,1,-32.28680453393461,1.4289471502008546,-12.217702,5.321199,14.66156766171237
image_0026,1,-16.077093313570522,-1.3251903087685222,-7.3866143,5.0985827,18.216357279151858
image_0027,1,-19.729464319611587,-5.097944317879242,-7.150114,7.4127536,18.690410308013064
image_0028,1,-14.692198312353362,-8.023334678608455,-5.6350374,4.210066,15.013879677579185
image_0029,1,-25.6080890985657,-7.548516795681392,-9.663089,6.8699923,14.34115675442195
image_0030,1,-16.765136367312586,-2.3433036871184707,-8.090601,1.9930937,11.22532079413943
image_0031,0,2.0634650798923344,-4.934557586972348,1.1455035,1.8853141,20.212881371036527
image_0032,1,-38.91068987658768,-1.271300469444044,-12.612693,7.145311,21.396984262684054
image_0033,1,-25.841984975731254,-7.607826508698167,-9.892619,5.4540215,17.09080989882221
