image_name,cluster_label,pca_x,pca_y,tsne_x,tsne_y,distance_to_centroid
image_0001,1,24.873777831627212,1.920263674774203,12.007301,-5.504178,9.248697984485469
image_0002,1,24.523551315383404,-5.408953920493417,11.744741,-3.563874,12.205031407271287
image_0003,1,17.640405394706242,2.872237482601607,9.240422,-3.9688437,7.871299939517493
image_0004,1,27.36710360351664,-2.560384137478647,12.553102,-4.545338,10.793944229645538
image_0005,1,22.720919828938523,9.295095507139267,11.3836,-6.783285,12.158695092518712
image_0006,1,24.5268646074072,-2.7158955888655965,12.039689,-4.222687,8.708001341848723
image_0007,1,20.917849232025038,-6.168185216029266,10.966676,-3.4029117,7.938910450655409
image_0008,1,8.491895211751588,-2.73188276124605,6.8042207,-1.252312,12.23994996397266
image_0009,0,-11.734783526156532,-1.079275280939081,-4.5050263,4.7189956,9.153039607127882
image_0010,1,36.69077255261056,14.853224939596245,15.041502,-4.5054855,24.667109215847745
image_0011,1,26.309105013634312,6.423948332632623,11.900837,-6.285375,11.588324890414968
image_0012,1,20.121370888870395,2.96522274142292,10.520068,-5.4452343,6.648017334902288
image_0013,1,20.87029003260689,3.479771844138245,10.797405,-5.8100805,8.681242867603498
image_0014,1,5.026668931841756,3.3324389575156945,3.4305801,-3.78929,14.074810591528124
image_0015,1,32.98992669192855,2.9253043376987837,13.842704,-5.057239,16.69690366826978
image_0016,1,17.956440430296162,-5.091506777219355,10.357685,-3.2439945,7.259934690176101
image_0017,1,11.59611003481688,-8.435147654053278,7.9301634,-0.8767018,11.17516568976041
image_0018,1,22.876590215607337,-0.09227549559385512,11.657755,-4.5438476,6.796351150547817
image_0019,1,21.02249862594166,-2.9947464254453386,10.872517,-4.102275,8.497655909299924
image_0020,1,14.461558165884762,1.9694131107032182,9.3337,-5.1912637,7.129671697308444
image_0021,1,19.234949375022453,11.92073746491278,9.9756155,-7.191757,13.67195763029565
image_0022,1,4.35339971238643,-9.478614421473901,5.9196095,0.54392916,17.505893679860613
image_0023,0,-7.916085014951234,-5.089577746622921,-3.0576794,3.5460901,7.228798466801926
image_0024,1,25.662807220768993,-1.9761507552513105,12.731934,-3.7371247,10.05966754573464
image_0025,1,13.710499910348451,-7.588221027336887,8.130524,-1.5176588,11.141886525054199
image_0026,0,-1.8505300394709814,-3.6586452086133328,3.2679627,1.4006962,15.082471118384609
image_0027,1,6.330000762732728,-7.860735871736582,6.133518,-0.071587995,16.212436312153777
image_0028,1,5.174336442663755,-5.379127556483401,4.8979793,-0.5644919,15.430891745653405
image_0029,0,-17.794018281153836,-8.230235024321704,-6.7231336,6.391855,13.888156294449322
image_0030,0,-1.6870023455283172,-3.9805071641824994,2.0275033,0.42561135,11.200133273637354
image_0031,0,3.9978748165967177,-11.107239975079628,5.7588754,1.2787527,18.279737196463078
image_0032,1,22.20650211278883,4.644818889330168,10.946143,-5.861744,9.029981428015892
image_0033,0,-10.016447489939276,-3.957130996890633,-3.3813238,4.404292,7.145084998488458
image_0034,0,-4.864291654176977,-3.6323049492061434,-1.5743479,3.3991988,8.749179680788322
image_0035,0,-3.3606702708165264,-4.147360098746331,2.0929058,1.2251557,10.628638794775235
image_0036,0,3.1086246759508325,-7.30525730299163,3.8971791,-0.20814286,16.16884597300901
image_0037,1,4.762929058483989,-6.765188401895511,5.9107647,0.10516029,16.069688729917534
image_0038,0,-3.5527528759721836,-6.938709991232649,1.3980733,1.7228968,10.075361107375535
image_0039,1,8.700200983224054,-9.311771540250671,7.3223233,-0.36614656,13.81903026803495
image_0040,1,12.52676185127215,-2.696679409204818,7.646088,-4.0200667,11.97949261374544
image_0041,0,-5.6419330693486085,-3.0957559668430457,-2.127657,3.7030065,7.152389671462176
image_0042,1,27.423499928646187,-5.225660716220343,12.80354,-4.2712603,13.073927027618177
image_0043,1,5.691769120417276,-4.686805394729453,5.63578,-0.72586524,14.078564992980388
image_0044,1,18.604169513552417,-6.973449915466856,10.566483,-2.6437113,9.872467764595223
image_0045,0,-14.500474536308564,-3.895476921769968,-5.4671044,6.223909,12.220158550427055
image_0046,0,-6.491445917090029,-2.457098615821856,-2.398674,3.88572,7.071440072286533
image_0047,0,-0.7820140517287345,-7.8134863579541936,2.6437023,0.8945043,13.11872294522516
image_0048,1,13.57941814685812,-7.173910732986464,8.531944,-1.6340591,11.689598975863921
image_0049,0,-0.730649068792923,-2.38649517147099,1.9936935,0.03610121,11.324135501670627
image_0050,1,9.438773118459615,-5.777162789672854,5.1832542,-1.2735733,14.11734008827072
image_0051,1,20.39921459079524,-2.5939638684600395,11.537363,-2.7367394,7.8755034322664175
image_0052,0,-3.900065984141047,3.3305445946216055,-3.584604,-1.0290928,7.588338859634695
image_0053,0,-18.026444406440124,6.837359113370031,-10.944393,1.0847137,13.413659061150598
image_0054,0,-11.912671765794785,5.628578472243017,-9.440897,-0.1695392,9.369053679548438
image_0055,0,-25.65529262537619,-1.681795197517245,-13.180464,5.0186534,17.66520412909774
image_0056,0,-10.102191896760491,-0.6749595065608756,-5.425462,1.888997,4.401235717455136
image_0057,0,-4.179417456303232,0.6650171559767577,-2.759766,0.16132742,6.891068656769097
