image_name,cluster_label,pca_x,pca_y,tsne_x,tsne_y,distance_to_centroid
image_0001,0,-0.357186973631213,4.834429048882036,-5.746547,1.4724399,13.797525471371818
image_0002,0,2.0941872634525325,19.22541982312346,-8.778556,1.5646967,23.522410587965688
image_0003,0,8.497111254075271,7.599021456184086,-7.03332,5.1463323,21.35972531327475
image_0004,0,10.075866314504468,13.889248377974582,-8.93923,2.6362317,23.76429237055198
image_0005,0,-12.08265774297158,15.44856884105521,6.632994,3.0679233,21.346761891430216
image_0006,0,15.930659294846691,15.586342864473886,-10.0063,4.8428464,30.033774446228172
image_0007,0,2.4375392702653618,8.446252446577938,-7.5630407,2.1176922,15.934741026387677
image_0008,0,8.688942270441807,3.4587265486005787,-6.517357,1.5820636,21.924561180584924
image_0009,0,4.507192781474389,-4.962382411170876,-2.9545977,4.0449066,17.968827334810054
image_0010,0,-2.504354729125275,10.279394960454047,-5.878442,-1.3207965,18.17619994199666
image_0011,0,15.354255224077919,15.719690146216983,-8.383935,5.033214,29.27376663704334
image_0012,0,5.960882018743149,-6.175129782448512,-2.2041476,4.7397346,18.33242379273677
image_0013,0,4.2817100943265185,1.2447588803052942,-4.393029,4.389656,16.78478107183346
image_0014,0,-1.3770114811999064,5.696182734902418,-5.3167934,3.2854354,15.315550993990072
image_0015,0,20.612054470450047,13.004172011949017,-9.608651,5.2431293,31.489682410813845
image_0016,0,-9.964368296345734,-0.5778201904300047,3.8138225,1.2823807,12.266530438489252
image_0017,0,5.378803721334368,5.970523223444141,-7.3818455,1.1003,19.512563921379133
image_0018,0,1.3168412077110505,-3.6097318973507404,-2.2177608,2.8035564,11.430773281780395
image_0019,0,1.415340316414296,3.897076883935075,-5.157488,1.193891,14.666534505004673
image_0020,0,6.036987007478519,-3.1369266891940573,-2.629035,3.3159604,16.639402769761457
image_0021,0,9.539282934208703,14.64655706534507,-7.9073534,4.509449,25.853591421497626
image_0022,0,-3.903766277199867,-3.2238174214759483,1.2573807,1.7435199,13.227964570741236
image_0023,0,-13.004962998710571,-1.0808957910781605,5.142063,-0.06775533,12.896827986398621
image_0024,0,14.17094238087224,8.213695167945787,-9.189019,4.7495623,25.436148146172847
image_0025,0,8.009845079467135,9.184361252772653,-7.9950876,2.7744408,18.901921139629557
