image_name,brightness_median,brightness_stdev,saturation_median,saturation_stdev,hue_median,hue_stdev,grid_TL_brightness,grid_TL_saturation,grid_TL_hue,grid_TC_brightness,grid_TC_saturation,grid_TC_hue,grid_TR_brightness,grid_TR_saturation,grid_TR_hue,grid_ML_brightness,grid_ML_saturation,grid_ML_hue,grid_MC_brightness,grid_MC_saturation,grid_MC_hue,grid_MR_brightness,grid_MR_saturation,grid_MR_hue,grid_BL_brightness,grid_BL_saturation,grid_BL_hue,grid_BC_brightness,grid_BC_saturation,grid_BC_hue,grid_BR_brightness,grid_BR_saturation,grid_BR_hue,brightness_entropy,hue_entropy,edge_density,pct_horizontal,pct_vertical,pct_diagonal,dominant_angle,gray_hist_00,gray_hist_01,gray_hist_02,gray_hist_03,gray_hist_04,gray_hist_05,gray_hist_06,gray_hist_07,gray_hist_08,gray_hist_09,gray_hist_10,gray_hist_11,gray_hist_12,gray_hist_13,gray_hist_14,gray_hist_15,sat_hist_00,sat_hist_01,sat_hist_02,sat_hist_03,sat_hist_04,sat_hist_05,sat_hist_06,sat_hist_07,sat_hist_08,sat_hist_09,sat_hist_10,sat_hist_11,sat_hist_12,sat_hist_13,sat_hist_14,sat_hist_15,local_contrast,aspect_ratio,red_mean,green_mean,blue_mean,cluster_label,feature_set,projection_used_for_clustering,plot_x,plot_y,pca_x,pca_y,tsne_x,tsne_y
image_001.png,0.6450980305671692,0.15170907974243164,0.41040459275245667,0.23150698840618134,26.630929946899414,26.612909483971478,0.6190876364707947,0.46505361795425415,22.484241485595703,0.5927894115447998,0.4172784686088562,21.837148666381836,0.6820967793464661,0.18659690022468567,31.92207145690918,0.5135482549667358,0.43157655000686646,20.814376831054688,0.6907891035079956,0.6436775326728821,23.720544815063477,0.680384635925293,0.36029326915740967,32.0733642578125,0.545046329498291,0.392900675535202,33.34453582763672,0.6700096726417542,0.605504035949707,28.56869888305664,0.7154774069786072,0.6041993498802185,22.034425735473633,4.154461523997967,2.261338218531177,0.3442246884493769,0.19808177233429394,0.28125,0.5206682276657061,90.0,0.0,9.1552734375e-05,0.00067138671875,0.0047149658203125,0.0169677734375,0.0683135986328125,0.0451812744140625,0.040618896484375,0.0914764404296875,0.1840362548828125,0.127960205078125,0.14105224609375,0.1773223876953125,0.08831787109375,0.01324462890625,3.0517578125e-05,0.03076171875,0.03082275390625,0.0438385009765625,0.055633544921875,0.087249755859375,0.137176513671875,0.1877593994140625,0.1063995361328125,0.0629119873046875,0.037750244140625,0.03399658203125,0.033111572265625,0.033660888671875,0.0385894775390625,0.0489959716796875,0.031341552734375,0.019129617139697075,1.0,0.7647459506988525,0.6222400665283203,0.505425214767456,2,all,pca,-1.5243799949642887,5.2707676825425915,-1.5243799949642887,5.2707676825425915,,
image_002.png,0.43529412150382996,0.286115825176239,0.20000000298023224,0.27182215452194214,349.15588665008545,62.01881463595723,0.786935031414032,0.21978776156902313,6.7226972579956055,0.38768139481544495,0.24939125776290894,277.099365234375,0.4944934546947479,0.09156201779842377,6.131131172180176,0.7739347815513611,0.233002170920372,16.590822219848633,0.1763283908367157,0.5550715923309326,269.35245513916016,0.3868192732334137,0.12424181401729584,14.181075096130371,0.6823607683181763,0.22591757774353027,17.004785537719727,0.08452428877353668,0.6962556838989258,253.87926483154297,0.3181658983230591,0.18765906989574432,6.722671031951904,4.6628830805570365,2.7853961366615665,0.3323981647963296,0.1877360690137561,0.5200279785497786,0.2922359524364654,88.0,0.133697509765625,0.0845489501953125,0.04022216796875,0.026885986328125,0.026885986328125,0.0567779541015625,0.1407470703125,0.0685882568359375,0.037384033203125,0.050048828125,0.0587615966796875,0.0439300537109375,0.076385498046875,0.1146392822265625,0.040496826171875,0.0,0.14715576171875,0.21356201171875,0.1101837158203125,0.16802978515625,0.082122802734375,0.04254150390625,0.020172119140625,0.0249786376953125,0.023101806640625,0.0211181640625,0.0159759521484375,0.015533447265625,0.0212860107421875,0.0252685546875,0.0313873291015625,0.0375823974609375,0.022970251739025116,1.0,0.47728440165519714,0.42931830883026123,0.4337638020515442,0,all,pca,0.28954083239340594,-1.678421179613629,0.28954083239340594,-1.678421179613629,,
image_003.png,0.36666667461395264,0.1343008279800415,0.16546763479709625,0.06560298800468445,60.01068878173828,37.833564084668026,0.3441055715084076,0.17370854318141937,55.376983642578125,0.4800029695034027,0.14926135540008545,54.7371826171875,0.45625734329223633,0.17829996347427368,68.74372100830078,0.3493669629096985,0.18050295114517212,52.068058013916016,0.4448695778846741,0.16545628011226654,46.324527740478516,0.3385968506336212,0.2086927443742752,182.56272888183594,0.294518381357193,0.1842353641986847,62.5329475402832,0.3669773042201996,0.12479720264673233,55.071842193603516,0.3640746474266052,0.16009898483753204,68.96552276611328,4.09250000197118,2.6076133425986887,0.5246605493210986,0.3019586989275902,0.17867588407338475,0.519365416999025,178.0,0.0,0.00543212890625,0.0483856201171875,0.10003662109375,0.1708984375,0.205535888671875,0.1672210693359375,0.1181793212890625,0.0882568359375,0.041778564453125,0.0261383056640625,0.017578125,0.0068817138671875,0.002593994140625,0.0005340576171875,0.00054931640625,0.044342041015625,0.2174072265625,0.3606109619140625,0.2610015869140625,0.096923828125,0.0163421630859375,0.00311279296875,0.0002593994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191713385283947,1.0,0.42423805594444275,0.4261365532875061,0.32916542887687683,0,all,pca,0.43600348508881365,-5.662743617986231,0.43600348508881365,-5.662743617986231,,
image_004.png,0.46078431606292725,0.16464120149612427,0.10833334922790527,0.2012803554534912,8.539009094238281,22.80479202635719,0.5412768721580505,0.22154754400253296,16.645923614501953,0.5289903283119202,0.10690843313932419,13.071493148803711,0.526970386505127,0.28505679965019226,12.33116626739502,0.49529924988746643,0.24091583490371704,14.708422660827637,0.5324656963348389,0.25746703147888184,15.975944519042969,0.29229283332824707,0.3667749762535095,359.2796617746353,0.36563801765441895,0.11187585443258286,2.7188618183135986,0.3651575446128845,0.2788991630077362,11.807416915893555,0.28124213218688965,0.18765293061733246,342.5998878479004,4.089910689431337,2.169425185058358,0.15216380432760865,0.19252317408576958,0.16451054293572376,0.6429662829785067,36.0,0.0371246337890625,0.025421142578125,0.0204620361328125,0.03326416015625,0.0576324462890625,0.12432861328125,0.144073486328125,0.1519775390625,0.2959747314453125,0.027587890625,0.0244903564453125,0.01708984375,0.01898193359375,0.0118408203125,0.0074005126953125,0.002349853515625,0.0010986328125,0.5985107421875,0.035736083984375,0.0247344970703125,0.0292205810546875,0.0997161865234375,0.079864501953125,0.0300140380859375,0.0213623046875,0.0193023681640625,0.0123748779296875,0.011566162109375,0.011749267578125,0.01007080078125,0.0083770751953125,0.0063018798828125,0.008234798908233643,1.0,0.5081787705421448,0.4040151834487915,0.3652540147304535,0,all,pca,0.18859619188936175,-2.6073703454263866,0.18859619188936175,-2.6073703454263866,,
image_005.png,0.4019607901573181,0.10203800350427628,0.6068376302719116,0.19439175724983215,51.423038482666016,35.85286314843646,0.4507130980491638,0.5719054341316223,60.621578216552734,0.4122890532016754,0.5200923681259155,52.119850158691406,0.4702397584915161,0.4285790026187897,42.074886322021484,0.4458655118942261,0.5870628356933594,58.02053451538086,0.34329792857170105,0.6040933728218079,66.84747314453125,0.3491346836090088,0.6973374485969543,50.23751449584961,0.43643707036972046,0.4718300402164459,30.78797721862793,0.3953440189361572,0.6483057737350464,48.47245788574219,0.35270577669143677,0.8157635927200317,61.43369674682617,3.6360780567461104,2.1983284017904983,0.17460784921569844,0.13510874389702618,0.3332445628051487,0.5316466932978251,25.0,0.000885009765625,0.00311279296875,0.0112152099609375,0.0427703857421875,0.06353759765625,0.26727294921875,0.29443359375,0.1677093505859375,0.0949554443359375,0.03204345703125,0.005767822265625,0.00531005859375,0.00518798828125,0.0036468505859375,0.0019378662109375,0.000213623046875,0.0017547607421875,0.00567626953125,0.00933837890625,0.0202484130859375,0.0384521484375,0.0836944580078125,0.0820770263671875,0.1008758544921875,0.062347412109375,0.1367645263671875,0.11053466796875,0.0841827392578125,0.1086273193359375,0.0964813232421875,0.0464935302734375,0.012451171875,0.010981367900967598,1.0,0.5950326323509216,0.5653419494628906,0.20816530287265778,2,all,pca,-8.267166284312927,2.1714291628811764,-8.267166284312927,2.1714291628811764,,
image_006.png,0.4647058844566345,0.232669860124588,0.2531917095184326,0.21896043419837952,37.45330047607422,44.35216196314297,0.6422422528266907,0.25786545872688293,57.00493240356445,0.42543888092041016,0.22839641571044922,29.840831756591797,0.5390037894248962,0.28800836205482483,46.500892639160156,0.5258650183677673,0.18217293918132782,55.779727935791016,0.40763500332832336,0.5010571479797363,22.513450622558594,0.5418990850448608,0.2682640254497528,49.566429138183594,0.737987756729126,0.17828643321990967,43.931060791015625,0.38328638672828674,0.4401566982269287,24.206451416015625,0.6247706413269043,0.27656644582748413,36.631019592285156,4.474233240795803,3.1816248495618065,0.431257362514725,0.26046795816410884,0.31470366243755166,0.4248283793983395,88.0,0.010284423828125,0.011383056640625,0.0181427001953125,0.038543701171875,0.0576934814453125,0.127685546875,0.184967041015625,0.1062469482421875,0.066375732421875,0.0430908203125,0.03857421875,0.03594970703125,0.032745361328125,0.097076416015625,0.1301116943359375,0.001129150390625,0.1169586181640625,0.2029571533203125,0.12030029296875,0.05633544921875,0.067352294921875,0.1054840087890625,0.0807342529296875,0.0702056884765625,0.04962158203125,0.0412750244140625,0.032257080078125,0.020721435546875,0.0137176513671875,0.0091705322265625,0.0078277587890625,0.0050811767578125,0.04028600454330444,1.0,0.6263813972473145,0.5207138061523438,0.44927263259887695,0,all,pca,-0.12681075496028302,-0.2339659319276931,-0.12681075496028302,-0.2339659319276931,,
image_007.png,0.6784313917160034,0.19720575213432312,0.7658097743988037,0.365224689245224,355.4318470954895,20.393481223909916,0.6969310641288757,0.5949216485023499,2.552868127822876,0.5315950512886047,0.7310473322868347,3.98553729057312,0.8138928413391113,0.2745165228843689,343.4673328399658,0.6378087997436523,0.7363518476486206,353.08469104766846,0.6788697838783264,0.9096174836158752,349.898268699646,0.7367028594017029,0.5460156798362732,353.91964769363403,0.5927979350090027,0.6575804948806763,355.03744077682495,0.5494979023933411,0.7204698920249939,351.1007900238037,0.8274843692779541,0.225718691945076,7.008229732513428,3.9849708188616577,2.2910619794456815,0.23646847293694587,0.4294048243314106,0.14033822758259046,0.43025694808599896,179.0,0.0127410888671875,0.02044677734375,0.0139617919921875,0.0166015625,0.0157012939453125,0.01226806640625,0.010498046875,0.0120086669921875,0.0256805419921875,0.0884246826171875,0.3237762451171875,0.1609344482421875,0.06689453125,0.0372314453125,0.1387939453125,0.044036865234375,0.1415252685546875,0.1233367919921875,0.01397705078125,0.009429931640625,0.00726318359375,0.007049560546875,0.0124969482421875,0.0190887451171875,0.031097412109375,0.0330352783203125,0.0372772216796875,0.0486907958984375,0.0683135986328125,0.10870361328125,0.1678466796875,0.170867919921875,0.013007227331399918,1.0,0.8636911511421204,0.49424365162849426,0.550359308719635,2,all,pca,-2.509185546430849,8.428152005444257,-2.509185546430849,8.428152005444257,,
image_008.png,0.4019607901573181,0.2349783033132553,0.26829269528388977,0.20762166380882263,29.43669319152832,23.363876359486042,0.5977776050567627,0.22158129513263702,32.897422790527344,0.49958422780036926,0.19498403370380402,34.78456497192383,0.31051233410835266,0.28772062063217163,24.28420639038086,0.40190842747688293,0.25403454899787903,30.57115364074707,0.484096884727478,0.15771931409835815,40.2542839050293,0.2751908600330353,0.2963045537471771,26.258697509765625,0.2744610011577606,0.37429943680763245,24.283723831176758,0.19874414801597595,0.340460866689682,31.71522331237793,0.16605213284492493,0.3243032991886139,18.418127059936523,4.2751262059354005,2.8707449184530693,0.3200291400582801,0.5690899404271808,0.1125102920521141,0.3183997675207052,179.0,0.1940460205078125,0.060577392578125,0.05548095703125,0.07470703125,0.0510406494140625,0.04296875,0.057647705078125,0.0715789794921875,0.092132568359375,0.1884613037109375,0.094451904296875,0.0129547119140625,0.0032501220703125,0.0006866455078125,1.52587890625e-05,0.0,0.09722900390625,0.24188232421875,0.07818603515625,0.06976318359375,0.0618896484375,0.1622161865234375,0.123321533203125,0.06915283203125,0.0238189697265625,0.0171051025390625,0.0142822265625,0.0078887939453125,0.00811767578125,0.0047607421875,0.00244140625,0.0179443359375,0.015264291316270828,1.0,0.4225676357746124,0.34186404943466187,0.2884252667427063,0,all,pca,-1.573142210538677,-3.2686649181653644,-1.573142210538677,-3.2686649181653644,,
image_009.png,0.5411764979362488,0.2191700041294098,0.4177809953689575,0.1662544161081314,20.931106567382812,2.819846421818132,0.23644454777240753,0.33918237686157227,21.942781448364258,0.3731536865234375,0.4060659110546112,21.562429428100586,0.19833724200725555,0.37047961354255676,22.086599349975586,0.5907158255577087,0.5352258682250977,19.949966430664062,0.6882996559143066,0.6539777517318726,20.1702823638916,0.3958858549594879,0.3567723333835602,20.08253288269043,0.6968989372253418,0.6189342737197876,21.8275203704834,0.5958386063575745,0.5026082396507263,19.76832389831543,0.49412745237350464,0.31791266798973083,20.989221572875977,4.455155829185548,0.9622303864390053,0.34761919523839047,0.18045213358897758,0.24198510723681277,0.5775627591742096,45.0,0.0019378662109375,0.0485687255859375,0.0983428955078125,0.1032867431640625,0.0586395263671875,0.051788330078125,0.0460205078125,0.0472869873046875,0.0737762451171875,0.1191558837890625,0.14691162109375,0.15972900390625,0.036224365234375,0.0074310302734375,0.0009002685546875,0.0,0.0,0.0001983642578125,0.0108795166015625,0.076416015625,0.1478424072265625,0.1741943359375,0.1215972900390625,0.06915283203125,0.0860595703125,0.108062744140625,0.1138458251953125,0.054473876953125,0.0245208740234375,0.0094757080078125,0.0025787353515625,0.000701904296875,0.017258476465940475,1.0,0.6127829551696777,0.4311526417732239,0.3361164331436157,2,all,pca,-4.458936210112651,2.010426222224108,-4.458936210112651,2.010426222224108,,
image_010.png,0.7647058963775635,0.16068121790885925,0.35135138034820557,0.19433413445949554,56.27705001831055,86.49426654546608,0.6133403778076172,0.45065781474113464,25.299776077270508,0.8856902718544006,0.398293137550354,46.838340759277344,0.7344515919685364,0.06948631256818771,156.2368927001953,0.6414955854415894,0.3295426368713379,30.345521926879883,0.718800961971283,0.5170618891716003,21.174386978149414,0.7826313376426697,0.22687140107154846,120.63455200195312,0.9176494479179382,0.2563703954219818,197.0416717529297,0.6936061382293701,0.3982752561569214,21.99057388305664,0.6526708006858826,0.32035335898399353,38.92068862915039,4.12616464260954,3.088553199229412,0.12728625457250914,0.29079396005845104,0.12286897223575256,0.5863370677057964,135.0,0.0,0.0,0.0,0.0,0.0009918212890625,0.00689697265625,0.0240631103515625,0.054473876953125,0.09375,0.1071624755859375,0.1006317138671875,0.0881805419921875,0.103607177734375,0.1471099853515625,0.2011871337890625,0.0719451904296875,0.130462646484375,0.1087646484375,0.059234619140625,0.03839111328125,0.1043243408203125,0.0999755859375,0.1215362548828125,0.1324920654296875,0.09381103515625,0.0581207275390625,0.030914306640625,0.0145416259765625,0.0051422119140625,0.0014495849609375,0.000640869140625,0.0001983642578125,0.0078123495914042,1.0,0.8070700168609619,0.7208605408668518,0.6656591892242432,1,all,pca,2.753132813513918,5.6682917255722876,2.753132813513918,5.6682917255722876,,
